GeneSymbol,logFC,color,Pval
RPL23AP53,-0.573255952665706,Not Significant,4.75006824336581
RPL39L,-0.272279603874932,Not Significant,3.06519865825346
RPL7L1,-0.198239736726376,Not Significant,3.30443077296381
RPL7P21,0.160065497883036,Not Significant,4.22235572230352
RPLP0P2,-0.424777094278384,Not Significant,3.15015080439474
RPP14,-0.358446626470118,Not Significant,2.51286162452281
RPRD2,-0.232971716574977,Not Significant,3.56639015667628
RPRML,-0.640283153034414,Not Significant,4.71692502526453
RPS2,-0.205072887771776,Not Significant,2.81644546638114
RPS6KA1,0.214112603101435,Not Significant,3.29302632382382
RPSAP69,-0.616699170826666,Not Significant,2.34390179798717
RPTOR,-0.192973859506846,Not Significant,4.86838133565087
RPUSD2,-0.263095444728005,Not Significant,3.55705013042214
RPUSD3,-0.195561979929572,Not Significant,3.16513442009996
RRAD,0.535819347619691,Not Significant,2.96537154337468
RRP7A,-0.225705891115474,eQTL pval < 1.0E-6,4.37171326891049
RRP7BP,-0.253307130117835,Not Significant,4.37171326891049
RRP9,-0.194530569786356,Not Significant,2.80465394165158
RSPH1,-0.237167216864264,Not Significant,2.542269451754
RSPH3,-0.356062493817211,Not Significant,3.07592757008964
RSPH9,-0.329157556034521,Not Significant,2.86838133565087
RSRC1,-0.187236817896109,Not Significant,2.54000474395261
RTBDN,-0.355788990137728,Not Significant,2.84013215290743
RTCA,-0.240965860973714,Not Significant,2.94043658209873
RTF1,-0.257597169024063,Not Significant,3.34055921812968
RTKN,0.209206235554566,Not Significant,2.25766771764285
RTN1,-0.476180147152227,Not Significant,3.91793306571489
RTN3,-0.338742015268991,Not Significant,4.17502853887631
RTN4R,-0.415273575659018,Not Significant,2.90587840415944
RTN4RL1,-0.530176310120763,Not Significant,3.55972078676441
RTN4RL2,-0.413750935636301,Not Significant,4.46042211665469
RTP1,-0.413947883858076,Not Significant,3.06519865825346
RUFY2,-0.225778094218605,Not Significant,2.68172791978837
RUNDC3A,-0.225945027246258,Not Significant,4.46079840070587
RUSC1,-0.259518560067949,Not Significant,2.80687540164554
RUSC2,-0.289662721048164,Not Significant,3.95939765988593
RYR2,-0.364029382097423,Not Significant,3.80799040734633
S100A4,1.23786040714969,Not Significant,4.60572347323218
SALL2,0.199692923768461,Not Significant,2.99439055463972
SAMD1,0.176229399860272,Not Significant,3.08916223500732
SAMD11,0.542039140038541,Not Significant,2.78887945874195
SAMD12,-0.253171645747984,Not Significant,3.37820077599733
SAMD14,-0.245658117265475,Not Significant,3.77832500292923
SAMD15,-0.275271391411695,Not Significant,3.43889861635094
SAMD4A,0.401265334340909,Not Significant,3.00957234151474
SARS,-0.32122563795546,Not Significant,4.97551433230083
SASH1,0.400015736297884,Not Significant,2.87386859273802
SATB2-AS1,-0.564803014964565,Not Significant,4.1821042428382
SBNO1,-0.178154628516008,Not Significant,3.64320953964828
SCAF1,-0.324984896309203,Not Significant,3.07520400420209
SCAI,-0.55492887524453,Not Significant,2.71242219092129
SCAMP2,0.171233369868545,Not Significant,2.3855246339096
SCAND2P,-0.251422050513448,Not Significant,4.28158135817034
SCARA5,-0.405964960753257,GWAS pval < 1.0E-6,16.6060739934142
SCARNA10,0.806404411564843,Not Significant,4.8897470826466
SCARNA5,0.928818107558354,Not Significant,4.48664920119404
SCART1,-0.417719790820881,Not Significant,4.2548471049231
SCFD2,-0.336867747572319,Not Significant,2.35595550718525
SCG2,-0.595934127316669,Not Significant,3.25142438306901
SCG3,-0.37154099185993,Not Significant,4.83773438570198
SCG5,-0.421415144861566,Not Significant,2.73095429034238
SCIN,0.590736444264917,Not Significant,3.77754366332075
SCN11A,-0.231822914562272,Not Significant,2.5480601306349
SCN2A,-0.286641008809526,Not Significant,2.61726273423867
SCN2B,-0.514213589217144,Not Significant,3.36101184065632
SCN3B,-0.505801158042295,Not Significant,3.03673174847376
SCN5A,-0.295802517657171,Not Significant,2.6076548446388
SCN8A,-0.369361522390896,Not Significant,2.78041547378575
SCNN1D,-0.244306592392408,Not Significant,3.71152719940022
SCO1,-0.265627800281284,Not Significant,4.02140867317993
SCOC-AS1,-0.29145728981004,Not Significant,2.41386297476921
SCRN3,-0.241900126838297,Not Significant,3.23559967704361
SDAD1,-0.193441774177538,Not Significant,3.11554450392951
SDF2L1,-0.391767899882476,Not Significant,4.13768969004573
SDF4,-0.271277935397443,Not Significant,2.78887945874195
SDHA,-0.211715661295787,eQTL pval < 1.0E-6,3.60941812144956
SDHAF1,-0.364689702503227,Not Significant,3.31354248953089
SDHAF4,-0.351472878191952,Not Significant,3.94119451332409
SDHB,-0.288081644054071,Not Significant,3.06268275223751
SDR16C5,-0.527259765457784,Not Significant,3.47729500726525
SDSL,-0.515933264675994,Not Significant,4.40627100129209
SEC24B-AS1,-0.296961910910948,Not Significant,4.43985416015095
SELPLG,0.385451655424367,Not Significant,3.18236853280948
SEMA4F,-0.338132816251095,Not Significant,2.25766771764285
SEMA5B,-0.303300343479328,Not Significant,2.75424064403272
SEPT10,0.322557608104156,Not Significant,2.82188674768537
SEPT5,-0.392642171575918,Not Significant,2.90587840415944
SEPT7P2,-0.184428117393705,Not Significant,2.49485002168009
SEPT7P9,-0.568868660824011,Not Significant,2.90135627418294
SERF1B,-0.277543445428432,Not Significant,2.88041422503822
SERHL2,0.296666089609868,eQTL pval < 1.0E-6,4.37171326891049
SERPINA5,0.943374975692888,Not Significant,4.01592296609717
SERPINB6,0.195248239349048,eQTL pval < 1.0E-6,3.79182747333288
SERPINF1,-0.365587724379748,Not Significant,3.55972078676441
SERTAD1,0.279641176374371,Not Significant,4.02738066094038
SERTAD3,0.298027595537909,Not Significant,4.02738066094038
SERTM1,-0.751539644222276,Not Significant,3.14502632627358
SETD6,-0.205417109569491,Not Significant,4.04129280891271
SEZ6,-0.324356039287753,Not Significant,2.96697855531709
SEZ6L2,-0.454373950823445,Not Significant,3.63432485954408
SFTPD,-0.353329197354706,eQTL pval < 1.0E-6,3.15076490868528
SGIP1,-0.18928191273013,Not Significant,3.77963036754861
SGK1,0.404934016158436,Not Significant,3.95039438740503
SGMS1-AS1,-0.41930376195726,Not Significant,2.95860731484178
SGPL1,0.119419177627256,Not Significant,2.81247927916354
SGSM1,-0.306841207613039,Not Significant,4.40771218404787
SGTB,-0.369219385288645,Not Significant,3.54272381393867
SH2B1,-0.173091418250141,Not Significant,3.76145211231867
SH2D5,-0.506651069835538,Not Significant,2.97839728397176
SH3D21,-0.369896420542971,Not Significant,3.10078158214863
SH3GLB2,-0.191564477838202,Not Significant,3.69164905141327
SH3PXD2B,0.292954218482788,Not Significant,3.9017024635053
SHANK1,-0.4370006710953,Not Significant,3.17005330405836
SHANK2,-0.388423730478374,Not Significant,4.4036228560024
SHC1,-0.179943024166416,Not Significant,2.80687540164554
SHC3,-0.363244709238535,Not Significant,3.79942307324515
SHD,-0.305160843324126,Not Significant,3.84043280676638
SHH,-0.357158548487866,Not Significant,2.87095494011204
SHISA2,0.250530026827674,Not Significant,2.7667499904589
SHISA7,-0.247070213075173,Not Significant,3.56575054760352
SIDT1,-0.55846866982296,Not Significant,3.22723835285597
SIGLEC1,0.438067765651592,Not Significant,3.87811201489632
SIGLEC8,0.440337335905994,GWAS pval < 1.0E-6,7.29073003902417
SIGMAR1,-0.205242761244156,Not Significant,3.95939765988593
SIM2,0.334684974994008,Not Significant,4.12836869546245
SIMC1,-0.241136309162927,Not Significant,4.55052160081264
SIN3B,-0.247549941253366,Not Significant,3.27392512978463
SIPA1,0.284442627562148,Not Significant,2.433916215832
SIPA1L1,-0.221862390418648,Not Significant,3.4721124340473
SIRT5,-0.293677004417356,Not Significant,4.44514756562795
SIX1,0.35793309616743,Not Significant,3.04963514562388
SKIDA1,-0.234839406754759,Not Significant,2.81247927916354
SKOR1,-0.341765617868033,Not Significant,3.0100165416986
SKP1,-0.320811391397049,Not Significant,3.37273658343178
SLC12A3,0.344332049864919,Not Significant,2.96818772866963
SLC12A5,-0.455696392431231,Not Significant,4.24328783983523
SLC12A6,-0.343768558392596,Not Significant,4.11238269966426
SLC12A7,0.284003805301111,Not Significant,3.60941812144956
SLC13A3,-0.20555360942373,Not Significant,2.77572598570574
SLC16A1-AS1,-0.310205269733048,Not Significant,2.97963871735229
SLC16A11,-0.426003066137509,Not Significant,2.78093966755114
SLC16A14,-0.419366921640108,Not Significant,3.51427857351842
SLC16A6,-0.344675676489994,Not Significant,3.39233056331176
SLC16A7,-0.307031810577145,Not Significant,2.50431693238308
SLC16A8,-0.514761225204233,Not Significant,3.09130056764778
SLC17A7,-0.414431373314407,Not Significant,3.07520400420209
SLC17A8,-0.3771316780153,Not Significant,2.72010501998836
SLC18B1,0.246001518142331,Not Significant,2.44794046581212
SLC20A1,-0.243031278623116,Not Significant,4.06203099704855
SLC22A10,-0.494272877415292,Not Significant,4.17502853887631
SLC22A17,-0.432963620489617,Not Significant,3.25289906863501
SLC23A3,0.371013997935959,Not Significant,2.98005331832116
SLC25A11,-0.262064184563425,Not Significant,5.54196680750349
SLC25A18,0.425290636367297,Not Significant,4.80134291304558
SLC25A21-AS1,-0.291450006028039,Not Significant,3.51215487988856
SLC25A22,-0.360562900530474,Not Significant,4.93218548883816
SLC25A23,-0.197493229781131,Not Significant,2.77650405903761
SLC25A26,-0.346872102906697,eQTL pval < 1.0E-6,2.93218548883816
SLC25A3,-0.255506347677084,Not Significant,3.85480359388582
SLC25A4,-0.323084335077938,Not Significant,3.17463880404737
SLC25A45,-0.314550211692432,Not Significant,2.433916215832
SLC25A48,0.504723976066575,Not Significant,2.77443228656053
SLC26A10,-0.293228753530772,Not Significant,3.38541913300251
SLC26A11,-0.214310936032802,Not Significant,4.86838133565087
SLC26A4,-0.342204458628681,Not Significant,2.52782885330764
SLC26A4-AS1,-0.304178308506545,Not Significant,2.52782885330764
SLC26A9,0.294748248044069,Not Significant,4.83564714421556
SLC27A4,-0.266048221523957,Not Significant,3.69164905141327
SLC2A11,-0.221816458910217,Not Significant,4.40771218404787
SLC30A3,-0.706040371626883,Not Significant,2.54898154784454
SLC32A1,-0.845370289303154,Not Significant,2.68381990110655
SLC35B1,-0.168983887747939,Not Significant,3.77832500292923
SLC38A2,0.515257679056492,Not Significant,4.20217868863598
SLC39A10,-0.356080498114073,Not Significant,2.708409174342
SLC39A11,0.334570203775669,Not Significant,4.26616099930285
SLC39A12,0.420595042427831,Not Significant,2.71309464702763
SLC39A3,-0.324261581594031,Not Significant,3.84043280676638
SLC41A3,-0.210494166238818,Not Significant,2.49866682135443
SLC43A2,-0.407047155587864,Not Significant,3.55972078676441
SLC43A3,0.449411437412435,Not Significant,4.46042211665469
SLC44A1,0.313815051681392,Not Significant,3.06163040254819
SLC45A1,-0.334087420084544,Not Significant,3.04570923829887
SLC45A3,0.419270653819279,Not Significant,4.17179138553205
SLC4A11,0.746610583054871,Not Significant,3.87811201489632
SLC4A1AP,-0.27259270619774,Not Significant,2.54898154784454
SLC4A2,0.367037593460241,Not Significant,3.30320691491826
SLC4A3,-0.222147764427167,Not Significant,3.25065023940252
SLC4A8,-0.306339254551246,Not Significant,2.78041547378575
SLC52A3,0.40444355177434,Not Significant,3.90448195767685
SLC5A11,0.596386079354523,Not Significant,3.62433638603911
SLC5A3,0.401039688261287,Not Significant,4.79209646961395
SLC6A12,0.666226407782838,Not Significant,2.6607473659673
SLC6A16,0.220259273201517,Not Significant,4.14466259553046
SLC6A17,-0.518555646834817,Not Significant,3.20086630669794
SLC6A7,-0.280340464081602,Not Significant,3.43004118190341
SLC6A9,0.491622597402591,Not Significant,2.68465952337271
SLC7A14,-0.456341486453791,Not Significant,4.09463593123311
SLC7A2,0.5342580584032,Not Significant,3.1721785723172
SLC7A8,-0.256828130060913,Not Significant,3.25289906863501
SLC8A2,-0.459751337569557,Not Significant,4.14466259553046
SLC9A1,-0.212174706362261,Not Significant,4.08465293767581
SLCO1A2,0.331773348916092,eQTL pval < 1.0E-6,3.47224124747903
SLCO3A1,0.151831556369624,Not Significant,3.71376814597145
SLCO4A1,0.555066427639757,Not Significant,3.07774177656703
SLIT1,-0.350422108076045,Not Significant,2.47159756204638
SLIT3,-0.329183272886938,Not Significant,2.3722246247707
SLITRK1,-0.282946117610065,Not Significant,2.79452496325911
SLITRK5,-0.394431118002473,Not Significant,2.85792353892672
SLN,-0.805587947138516,Not Significant,3.46067293646062
SLX4,-0.380043193376532,Not Significant,2.82623117686335
SMAP2,-0.286928369044119,Not Significant,4.1438755557577
SMARCA4,-0.220802893995327,Not Significant,3.15633127702086
SMARCC1,0.156403486930746,Not Significant,2.82798119057544
SMDT1,-0.169933406034267,Not Significant,4.37171326891049
SMIM3,0.467741105016152,Not Significant,3.43004118190341
SMIM4,-0.313404707687428,Not Significant,2.80465394165158
SMKR1,-0.403911231688695,Not Significant,2.64301859900687
SMO,0.295887659382177,Not Significant,2.64301859900687
SMOC1,0.29424487764722,Not Significant,3.33818731446274
SMOX,0.327892809545797,Not Significant,3.87811201489632
SMPD3,-0.312885541952918,Not Significant,2.78595132058806
SMTN,0.51552971347797,Not Significant,3.32559818715472
SMYD3,-0.326420097926829,Not Significant,4.25204469309327
SMYD5,-0.16681140611065,Not Significant,2.44733178388781
SNAI3-AS1,-0.246205796526374,Not Significant,4.81987412483595
SNAP25,-0.52292267086948,Not Significant,2.75473416054254
SNAP29,-0.126755448878231,eQTL pval < 1.0E-6,2.90587840415944
SNAPC4,-0.296613827263808,Not Significant,4.82333006733185
SNCA,-0.381179119340088,Not Significant,2.91399629438162
SNCB,-0.451416983367823,Not Significant,4.55052160081264
SNED1,-0.268338837467106,Not Significant,3.16424603248062
SNORD17,0.822940147945699,Not Significant,3.72330847115496
SNRNP25,-0.167342938003184,Not Significant,4.05423607688883
SNRPD1,-0.192792662519038,Not Significant,3.77391588402418
SNRPD3,-0.216018853069111,Not Significant,4.40771218404787
SNRPN,-0.427254187835568,Not Significant,3.36041391332657
SNU13,-0.236499326861924,Not Significant,4.37171326891049
SNUPN,-0.215774241446792,Not Significant,2.54775342547956
SNX18P7,-0.851847177019847,Not Significant,3.95939765988593
SNX33,0.274715185975978,Not Significant,2.54775342547956
SOCS4,0.240122197247015,Not Significant,3.00687251489429
SOD1,-0.279976740048756,Not Significant,2.41128022039994
SORBS2,-0.157669911088924,Not Significant,2.85542579239038
SORCS1,-0.526035676455745,Not Significant,3.28491632930507
SOWAHB,-0.772971611065419,Not Significant,3.47044132697884
SOWAHC,0.211197638154412,Not Significant,2.82188674768537
SOX10,0.249948463621462,Not Significant,3.09130056764778
SOX13,0.225462910228287,Not Significant,3.75721019052132
SOX8,0.189608297926681,Not Significant,4.05423607688883
SP1,0.22565820542761,Not Significant,3.91257354296371
SP2-AS1,-0.441423066050751,Not Significant,4.71692502526453
SP8,-0.428808528967791,Not Significant,2.73992861201493
SP9,-0.423921673191784,Not Significant,3.23559967704361
SPACA6,0.229007635768993,GWAS pval < 1.0E-6,7.29073003902417
SPACA9,-0.223224274137634,Not Significant,2.51470456127391
SPAG7,-0.206834333915901,Not Significant,5.54196680750349
SPATA13,0.257847397094936,Not Significant,4.09001630506016
SPATA2L,-0.40648549434773,Not Significant,4.81987412483595
SPATA31C1,-0.364605999968688,Not Significant,2.96859153574838
SPATA6L,-0.240930791473261,Not Significant,4.18098280131094
SPATC1L,-0.338708151247417,Not Significant,2.5103227083363
SPATS2,-0.190666474330529,Not Significant,3.2894595520667
SPC24,-0.367524675269459,Not Significant,3.15633127702086
SPCS1,-0.287286991592153,Not Significant,3.0329202658555
SPDEF,-0.526028805216424,Not Significant,2.86169730183372
SPDYE18,-0.538955294010026,Not Significant,3.63134128760777
SPEF1,-0.496801506155691,Not Significant,3.87811201489632
SPEG,-0.25121026438173,Not Significant,3.25065023940252
SPHKAP,-0.535768744315048,Not Significant,3.15807768832055
SPICE1,-0.268277695896269,Not Significant,3.22723835285597
SPINT2,-0.306725423659435,Not Significant,3.85139734519391
SPIRE2,-0.25400760893889,Not Significant,4.81987412483595
SPN,0.457099712176368,Not Significant,3.63432485954408
SPOCK2,-0.250590893390703,Not Significant,3.59636481020945
SPON2,-0.802326940760629,Not Significant,3.6285626825959
SPP1,0.568864439337302,Not Significant,3.68930668765664
SPRED3,-0.700048044229775,Not Significant,3.85139734519391
SPRN,-0.403704924326466,eQTL pval < 1.0E-6,4.2548471049231
SPRR2G,-0.774046079820027,Not Significant,4.60572347323218
SPRYD3,-0.348658310397992,Not Significant,3.91257354296371
SPRYD7,-0.269206069068156,Not Significant,3.38859536228841
SPTAN1,-0.266560288700484,Not Significant,3.69164905141327
SPTBN2,-0.297411204444459,Not Significant,4.17256610459922
SPTBN4,-0.303233822788689,Not Significant,4.02738066094038
SPTSSA,0.236119580912934,Not Significant,4.29132420727346
SQSTM1,-0.187450997585374,Not Significant,4.16909070045356
SRD5A1,-0.423059129759675,Not Significant,3.38615817812393
SRD5A3,-0.256164450604252,Not Significant,2.37809703910877
SREBF2,-0.230202697781094,Not Significant,4.37171326891049
SRM,-0.234015851596274,Not Significant,2.94005811193805
SRRM2,0.124127757007829,Not Significant,2.82623117686335
SRSF12,-0.319887315991451,Not Significant,3.11758931562603
SSBP4,-0.308316953647253,Not Significant,4.6976690713156
SSC4D,-0.280354115831612,Not Significant,3.54348214219474
SSFA2,0.217161152856755,Not Significant,4.31238187042823
SSSCA1,-0.343997554883233,Not Significant,2.433916215832
SST,-1.35661462745937,Not Significant,3.04359142880417
SSTR1,-0.407354441258178,Not Significant,2.83713700667807
SSTR4,-0.657610574512357,Not Significant,3.2518119729938
ST18,0.294346018142246,Not Significant,2.87549577516572
ST3GAL3,-0.229231428389881,Not Significant,2.68465952337271
ST6GAL2,-0.290433748912941,Not Significant,3.73282827159699
ST6GALNAC2,0.412099643050465,Not Significant,4.00696076819309
ST6GALNAC3,0.267998641929736,Not Significant,3.58335949266172
ST6GALNAC5,-0.438453495762937,Not Significant,3.58335949266172
ST8SIA2,-0.274955401114638,Not Significant,2.37788963963878
ST8SIA5,-0.361399748125611,Not Significant,3.53985418250825
STAG1,0.157832774536328,Not Significant,2.96617430604669
STAMBPL1,-0.332161532267829,Not Significant,4.22134236805265
STAP2,-0.263062316549772,eQTL pval < 1.0E-6,3.84043280676638
STAR,-0.455661630943353,Not Significant,3.26632134432291
STAT4,-0.598339119375337,Not Significant,2.93367407463796
STAT5A,0.232699076914251,Not Significant,3.65247484000131
STAU2,-0.264182266484542,Not Significant,2.60310355085748
STIM1,-0.196628534828904,Not Significant,2.8847224086041
STK24-AS1,-0.454763522136509,Not Significant,2.5543957967264
STK25,-0.177992865028071,Not Significant,3.16424603248062
STK32C,-0.306224307907852,Not Significant,4.2548471049231
STK38,0.157983438487823,Not Significant,3.22163165664413
STMN1,-0.371952943943679,Not Significant,3.29302632382382
STMN2,-0.433083735550524,Not Significant,2.74448628718047
STMN3,-0.377956015016368,Not Significant,3.07774177656703
STMN4,-0.302669394410166,GWAS pval < 1.0E-6,16.6060739934142
STOML1,-0.329491207693694,Not Significant,3.21781413350798
STOX2,-0.283705065507249,Not Significant,3.17463880404737
STRADA,-0.198853793028863,Not Significant,3.69572494952287
STRIP1,-0.183628894365941,Not Significant,3.20086630669794
STRIP2,-0.311654284416111,Not Significant,2.64301859900687
STUM,-0.437919636437684,Not Significant,2.81930079870397
STX16-NPEPL1,-0.525978972429879,Not Significant,2.78198995701564
STX1A,-0.425809946934903,Not Significant,2.84314809892999
STX1B,-0.413958180853227,Not Significant,4.08815020350058
STXBP1,-0.508652889502301,Not Significant,3.10496440254768
STXBP5,-0.320546027639972,Not Significant,3.79805693659835
STXBP5-AS1,-0.481733605878718,Not Significant,3.79805693659835
STXBP5L,-0.350368567113972,Not Significant,2.96697855531709
STYK1,-0.590144461117403,Not Significant,5.21211464905908
SUB1,-0.267551208648036,Not Significant,3.23025353282055
SUGP2,-0.270703529865409,Not Significant,4.6976690713156
SULF1,-0.355661140698108,Not Significant,2.75424064403272
SULT1A1,-0.3163926065007,Not Significant,3.76145211231867
SULT4A1,-0.428090927269023,Not Significant,3.69550947222651
SUN2,0.223939127502883,Not Significant,3.09130056764778
SUPT7L,-0.263066371242991,Not Significant,2.54898154784454
SURF2,-0.196659868379895,Not Significant,2.51470456127391
SURF6,-0.211908223598339,Not Significant,2.51470456127391
SUSD4,-0.344355537599954,Not Significant,3.25884840114822
SV2A,-0.30191689901819,Not Significant,3.56639015667628
SV2B,-0.358050446516652,Not Significant,3.96257350205938
SVOP,-0.78499080405958,Not Significant,3.18236853280948
SVOPL,-0.454547640592514,Not Significant,4.31390022800408
SWAP70,0.235341885110174,Not Significant,3.82915179635669
SYCE1,-0.549412801305373,Not Significant,4.2548471049231
SYDE1,0.299308513108262,Not Significant,3.41816407594235
SYK,0.365942797583504,Not Significant,3.79942307324515
SYMPK,-0.202262031593831,GWAS pval < 1.0E-6,Inf
SYN2,-0.429413585029305,Not Significant,3.04939177521577
SYN3,-0.375047724305925,Not Significant,3.21374560421022
SYNC,0.236910990008482,Not Significant,3.02710321556346
SYNE1,-0.178583878861025,Not Significant,3.4358075393738
SYNE4,-0.307320017974286,Not Significant,3.31354248953089
SYNGAP1,-0.242188377611193,GWAS pval < 1.0E-6,8.20307892466983
SYNGR1,-0.340685548152817,Not Significant,3.08751223866768
SYNGR3,-0.338167566800195,Not Significant,2.81644546638114
SYNM,0.224956905432702,eQTL pval < 1.0E-6,3.54821356447571
SYT12,-0.252902554956156,Not Significant,4.17256610459922
SYT16,-0.239293861068142,Not Significant,4.01014989039682
SYT3,-0.357584548176376,Not Significant,3.17005330405836
SYT4,-0.453976579091056,Not Significant,3.7476324855401
SYT5,-0.561060271696316,Not Significant,3.56575054760352
SYT7,-0.285617823454607,Not Significant,3.15015080439474
SYTL1,0.316025989042745,Not Significant,4.26344415283736
SZRD1,0.234249328011427,Not Significant,3.46750041390534
TAC1,-0.701939740019362,Not Significant,3.31921138849332
TAC3,-0.626765520668553,Not Significant,3.38541913300251
TACO1,-0.219596441516691,Not Significant,3.69572494952287
TACR2,-0.481508439137049,eQTL pval < 1.0E-6,2.70487291474781
TAF4B,-0.292116992639943,Not Significant,2.73518217699046
TAGLN3,-0.356453746858394,Not Significant,3.22723835285597
TAL1,0.2970009525954,Not Significant,3.34843126113421
TAMM41,-0.278668427382197,Not Significant,3.04939177521577
TANC1,0.202389251077977,Not Significant,2.83505262737816
TARBP1,-0.465126412741237,Not Significant,3.3612113328426
TARS2,-0.256361879988076,Not Significant,3.56639015667628
TASP1,-0.360337289645261,Not Significant,2.46407325860443
TAX1BP3,0.223793853371045,Not Significant,3.08291480935943
TBC1D24,-0.300040919247475,Not Significant,2.81644546638114
TBC1D26,-0.64818314508209,Not Significant,3.73992861201493
TBC1D2B,0.113333942322343,Not Significant,3.15403423845452
TBC1D30,-0.312323755490701,Not Significant,2.94043658209873
TBC1D7,-0.311520492956676,Not Significant,4.44514756562795
TBC1D9,-0.332286100976644,Not Significant,2.41386297476921
TBCA,-0.204598859486496,Not Significant,3.02881695914384
TBCB,-0.183384867089357,Not Significant,3.31354248953089
TBL3,-0.29169944230156,Not Significant,2.81644546638114
TBX15,0.388927757030217,Not Significant,3.51641270303111
TBX19,0.273422120623768,Not Significant,2.99267904707726
TBX3,0.399326930177137,Not Significant,3.07914650387874
TBX6,0.410036566013827,Not Significant,3.63432485954408
TCF7L1,0.256394385871521,Not Significant,2.6399749108106
TCP10L,-0.252131198201374,Not Significant,4.79209646961395
TCP11L1,-0.340575658984364,Not Significant,3.01470828140711
TCTA,-0.170254138643098,Not Significant,2.98800688534074
TCTE1,-0.360863486021591,Not Significant,2.86838133565087
TCTEX1D2,-0.258211836125886,Not Significant,2.34891591075699
TCTN2,-0.257679136613672,Not Significant,3.64320953964828
TDH,-0.323531988609811,Not Significant,3.34940110182734
TDRKH,-0.350247906898598,Not Significant,3.01372104409401
TEAD2,0.544349176029983,Not Significant,4.14466259553046
TECPR1,-0.234976963386117,Not Significant,3.48293612651735
TECTA,-0.353469624291708,GWAS pval < 1.0E-6,10.3031196283172
TEKT2,0.250054501351819,Not Significant,3.10078158214863
TENM2,-0.334829123971488,Not Significant,2.51342784948164
TENM3,-0.352905691264738,Not Significant,3.61047953415362
TENM4,-0.24368271066096,Not Significant,2.89448981523003
TEPP,-0.321357872774339,Not Significant,4.04129280891271
TERF1,-0.169530423371676,Not Significant,2.60310355085748
TERF2IP,-0.251452191246123,Not Significant,3.19477108579657
TESC,-0.292583141223891,Not Significant,3.73142202811716
TFAP2A,0.458622780741155,Not Significant,3.24435378054332
TFAP2C,0.462147022440566,Not Significant,2.97674754036629
TFB1M,-0.1776650520354,Not Significant,3.68761105062941
TFCP2,-0.216926219927518,Not Significant,2.78041547378575
TFCP2L1,0.357632921243404,Not Significant,2.79317412396815
TFEB,0.224827899937487,Not Significant,4.67202837637699
TFPT,-0.19781509438926,Not Significant,2.2298847052129
TGFB1I1,0.290571981876274,Not Significant,4.08815020350058
TGFB2,0.276690641266102,Not Significant,3.45382763168306
TGFB3,0.433858847498178,GWAS pval < 1.0E-6,6.998266287191
TGFBR3L,-0.82728198252918,Not Significant,3.03446905637714
TGIF1,0.351226303056386,Not Significant,2.95428594105913
TGIF2,0.344513658473576,Not Significant,3.80687540164554
TH,-0.585324439578735,Not Significant,3.19436323369407
THAP12P2,-0.329384036899053,Not Significant,3.35783236559505
THAP9-AS1,-0.304182840053222,Not Significant,3.55533076906148
THNSL1,-0.227890611666824,Not Significant,3.39437177799238
THOC3,-0.364315116072854,Not Significant,2.81276138016852
THOC7,-0.265376279629885,Not Significant,3.64092377394074
THPO,-0.455020466361797,Not Significant,2.65091683122041
THSD1,0.215626083256505,Not Significant,4.16698045292347
THUMPD3,-0.264658898950664,Not Significant,3.16513442009996
THY1,-0.409298537022549,Not Significant,3.36101184065632
TIE1,0.274444609633257,Not Significant,2.68465952337271
TIGD1,-0.188055076746408,Not Significant,3.0040140020862
TIGD3,-0.313061193209682,Not Significant,2.433916215832
TIMELESS,0.323690267742189,Not Significant,3.67264106561367
TIMM10B,-0.208632053954166,Not Significant,3.65306053730101
TIMM13,-0.226902252451044,Not Significant,3.14800825203784
TIMM23B,-0.358511004711549,Not Significant,2.95860731484178
TIMM50,-0.268879826784156,Not Significant,4.02738066094038
TIMM8B,-0.20732030404962,Not Significant,3.93892467637021
TIRAP,-0.270444000950593,Not Significant,2.37706103078851
TKFC,-0.320826741067258,Not Significant,3.15015080439474
TLCD1,-0.344965681096987,Not Significant,2.96697855531709
TLDC1,-0.260568151064879,Not Significant,3.65896136832248
TLN1,0.190458528965712,Not Significant,3.12366667091362
TLN2,-0.351730063936857,Not Significant,4.63827216398241
TM2D2,-0.269324606677545,Not Significant,2.73589084369419
TM4SF19-AS1,-0.712727245229208,Not Significant,2.34891591075699
TM7SF2,-0.398156143007237,Not Significant,2.433916215832
TM9SF4,-0.20290612169554,Not Significant,2.65935762243929
TMC3,-0.284620249902114,Not Significant,3.19565608152013
TMC6,0.316012106847793,Not Significant,3.00309448930433
TMC8,0.289626714951687,Not Significant,3.00309448930433
TMCC3,0.288558296111987,Not Significant,3.21817284706757
TMED4,-0.269591248079899,Not Significant,2.39924485036038
TMED9,-0.142125778724433,Not Significant,4.55052160081264
TMEFF1,-0.64450953853814,Not Significant,3.25266589038409
TMEM101,-0.166888787157938,Not Significant,4.46079840070587
TMEM102,0.578094441275652,Not Significant,2.78093966755114
TMEM107,-0.3393210615047,Not Significant,2.88405682306094
TMEM108,-0.203330361141234,Not Significant,2.84466396253494
TMEM119,0.377363620683243,Not Significant,3.18236853280948
TMEM120B,-0.223186718860792,Not Significant,3.57430278663741
TMEM121,-0.455871041831908,Not Significant,4.18916284885951
TMEM130,-0.41158023304552,Not Significant,4.41408828968057
