Gene 1	Gene 2	Weight	Network group	Network
PLCD1	PLCB2	0.040177383	Shared protein domains	PFAM
PTAFR	CYSLTR2	0.00354377	Shared protein domains	PFAM
PTAFR	CYSLTR1	0.0034967966	Shared protein domains	PFAM
PTAFR	HRH2	0.00354377	Shared protein domains	PFAM
PTAFR	PTGER3	0.00354377	Shared protein domains	PFAM
PTAFR	LTB4R2	0.00354377	Shared protein domains	PFAM
PTAFR	HTR5A	0.00354377	Shared protein domains	PFAM
PTAFR	CCKBR	0.00354377	Shared protein domains	PFAM
PTAFR	PTGFR	0.00354377	Shared protein domains	PFAM
PTAFR	TACR1	0.00354377	Shared protein domains	PFAM
PTAFR	OXTR	0.0035136794	Shared protein domains	PFAM
PTAFR	AVPR1B	0.0035552753	Shared protein domains	PFAM
PTAFR	ADRA1A	0.00354377	Shared protein domains	PFAM
PTAFR	CHRM5	0.00354377	Shared protein domains	PFAM
PTAFR	CHRM1	0.00354377	Shared protein domains	PFAM
PTAFR	BDKRB2	0.00354377	Shared protein domains	PFAM
PTAFR	HTR4	0.00354377	Shared protein domains	PFAM
PTAFR	ADRB3	0.00354377	Shared protein domains	PFAM
PTAFR	PTGER1	0.00354377	Shared protein domains	PFAM
PTAFR	HTR7	0.0035265598	Shared protein domains	PFAM
PTAFR	TRHR	0.003526557	Shared protein domains	PFAM
PHKA2	PHKA1	0.5	Shared protein domains	PFAM
PHKA2	PHKB	0.5	Shared protein domains	PFAM
PHKG1	MYLK3	0.003275324	Shared protein domains	PFAM
PHKG1	CAMK2G	0.004102713	Shared protein domains	PFAM
SPHK1	SPHK2	0.11433653	Shared protein domains	PFAM
GRIN1	GRM1	0.011911865	Shared protein domains	PFAM
ADORA2A	CYSLTR2	0.0035136794	Shared protein domains	PFAM
ADORA2A	CYSLTR1	0.0034671049	Shared protein domains	PFAM
ADORA2A	HRH2	0.0035136794	Shared protein domains	PFAM
ADORA2A	PTGER3	0.0035136794	Shared protein domains	PFAM
ADORA2A	LTB4R2	0.0035136794	Shared protein domains	PFAM
ADORA2A	HTR5A	0.0035136794	Shared protein domains	PFAM
ADORA2A	CCKBR	0.0035136794	Shared protein domains	PFAM
ADORA2A	PTGFR	0.0035136794	Shared protein domains	PFAM
ADORA2A	TACR1	0.0035136794	Shared protein domains	PFAM
ADORA2A	OXTR	0.0034838445	Shared protein domains	PFAM
ADORA2A	AVPR1B	0.0035250874	Shared protein domains	PFAM
ADORA2A	ADRA1A	0.0035136794	Shared protein domains	PFAM
ADORA2A	CHRM5	0.0035136794	Shared protein domains	PFAM
ADORA2A	CHRM1	0.0035136794	Shared protein domains	PFAM
ADORA2A	BDKRB2	0.0035136794	Shared protein domains	PFAM
ADORA2A	HTR4	0.0035136794	Shared protein domains	PFAM
ADORA2A	ADRB3	0.0035136794	Shared protein domains	PFAM
ADORA2A	PTGER1	0.0035136794	Shared protein domains	PFAM
ADORA2A	HTR7	0.0034966154	Shared protein domains	PFAM
ADORA2A	TRHR	0.0034966127	Shared protein domains	PFAM
ADORA2A	PTAFR	0.0035136794	Shared protein domains	PFAM
GRM5	GRM1	0.06749297	Shared protein domains	PFAM
GRM5	GRIN1	0.011911865	Shared protein domains	PFAM
CALML3	CALM2	0.008175832	Shared protein domains	PFAM
CALML3	CALM3	0.008175832	Shared protein domains	PFAM
CALML3	PPP3R2	0.0070012184	Shared protein domains	PFAM
CALML3	CALML6	0.008175832	Shared protein domains	PFAM
CALML3	CALML5	0.007841784	Shared protein domains	PFAM
CACNA1B	CACNA1I	0.01272167	Shared protein domains	PFAM
CACNA1B	RYR3	0.008143557	Shared protein domains	PFAM
CACNA1B	CACNA1D	0.059399776	Shared protein domains	PFAM
CACNA1B	CACNA1F	0.0593998	Shared protein domains	PFAM
CACNA1B	CACNA1S	0.0622009	Shared protein domains	PFAM
CACNA1B	RYR2	0.008822406	Shared protein domains	PFAM
CACNA1B	ITPR2	0.009543499	Shared protein domains	PFAM
CACNA1B	CACNA1G	0.01272167	Shared protein domains	PFAM
CACNA1B	CACNA1H	0.01272167	Shared protein domains	PFAM
CACNA1B	TRPC1	0.012561814	Shared protein domains	PFAM
CACNA1B	CACNA1C	0.05939979	Shared protein domains	PFAM
CACNA1B	CACNA1A	0.0622009	Shared protein domains	PFAM
CACNA1B	ITPR3	0.009200059	Shared protein domains	PFAM
CACNA1B	RYR1	0.008822406	Shared protein domains	PFAM
CACNA1B	CACNA1E	0.062200904	Shared protein domains	PFAM
CHP2	CALM2	0.008474168	Shared protein domains	PFAM
CHP2	CALM3	0.008474168	Shared protein domains	PFAM
CHP2	PPP3R2	0.0072566923	Shared protein domains	PFAM
CHP2	CALML6	0.008474168	Shared protein domains	PFAM
CHP2	CALML5	0.00812793	Shared protein domains	PFAM
CHP2	CALML3	0.007985656	Shared protein domains	PFAM
PLCE1	PLCD3	0.030210655	Shared protein domains	PFAM
PLCE1	PLCZ1	0.038021687	Shared protein domains	PFAM
PLCE1	PLCD4	0.034128126	Shared protein domains	PFAM
PLCE1	PLCB2	0.03573975	Shared protein domains	PFAM
PLCE1	PLCD1	0.034144115	Shared protein domains	PFAM
ATP2B1	ATP2B3	0.053347465	Shared protein domains	PFAM
ATP2B1	ATP2A1	0.03653295	Shared protein domains	PFAM
ATP2B1	ATP2B4	0.061577674	Shared protein domains	PFAM
ATP2B1	ATP2A3	0.03653295	Shared protein domains	PFAM
ATP2B1	ATP2B2	0.053347465	Shared protein domains	PFAM
ATP2B1	ATP2A2	0.03653295	Shared protein domains	PFAM
BDKRB1	CYSLTR2	0.00354377	Shared protein domains	PFAM
BDKRB1	CYSLTR1	0.0034967966	Shared protein domains	PFAM
BDKRB1	HRH2	0.00354377	Shared protein domains	PFAM
BDKRB1	PTGER3	0.00354377	Shared protein domains	PFAM
BDKRB1	LTB4R2	0.00354377	Shared protein domains	PFAM
BDKRB1	HTR5A	0.00354377	Shared protein domains	PFAM
BDKRB1	CCKBR	0.00354377	Shared protein domains	PFAM
BDKRB1	PTGFR	0.00354377	Shared protein domains	PFAM
BDKRB1	TACR1	0.00354377	Shared protein domains	PFAM
BDKRB1	OXTR	0.0035136794	Shared protein domains	PFAM
BDKRB1	AVPR1B	0.0035552753	Shared protein domains	PFAM
BDKRB1	ADRA1A	0.00354377	Shared protein domains	PFAM
BDKRB1	CHRM5	0.00354377	Shared protein domains	PFAM
BDKRB1	CHRM1	0.00354377	Shared protein domains	PFAM
BDKRB1	BDKRB2	0.00354377	Shared protein domains	PFAM
BDKRB1	HTR4	0.00354377	Shared protein domains	PFAM
BDKRB1	ADRB3	0.00354377	Shared protein domains	PFAM
BDKRB1	PTGER1	0.00354377	Shared protein domains	PFAM
BDKRB1	HTR7	0.0035265598	Shared protein domains	PFAM
BDKRB1	TRHR	0.003526557	Shared protein domains	PFAM
BDKRB1	PTAFR	0.00354377	Shared protein domains	PFAM
BDKRB1	ADORA2A	0.0035136794	Shared protein domains	PFAM
PLCB4	PLCD3	0.03601448	Shared protein domains	PFAM
PLCB4	PLCZ1	0.045323614	Shared protein domains	PFAM
PLCB4	PLCD4	0.040682316	Shared protein domains	PFAM
PLCB4	PLCB2	0.042603437	Shared protein domains	PFAM
PLCB4	PLCD1	0.04070137	Shared protein domains	PFAM
PLCB4	PLCE1	0.03620586	Shared protein domains	PFAM
ADRB1	CYSLTR2	0.00354377	Shared protein domains	PFAM
ADRB1	CYSLTR1	0.0034967966	Shared protein domains	PFAM
ADRB1	HRH2	0.00354377	Shared protein domains	PFAM
ADRB1	PTGER3	0.00354377	Shared protein domains	PFAM
ADRB1	LTB4R2	0.00354377	Shared protein domains	PFAM
ADRB1	HTR5A	0.00354377	Shared protein domains	PFAM
ADRB1	CCKBR	0.00354377	Shared protein domains	PFAM
ADRB1	PTGFR	0.00354377	Shared protein domains	PFAM
ADRB1	TACR1	0.00354377	Shared protein domains	PFAM
ADRB1	OXTR	0.0035136794	Shared protein domains	PFAM
ADRB1	AVPR1B	0.0035552753	Shared protein domains	PFAM
ADRB1	ADRA1A	0.00354377	Shared protein domains	PFAM
ADRB1	CHRM5	0.00354377	Shared protein domains	PFAM
ADRB1	CHRM1	0.00354377	Shared protein domains	PFAM
ADRB1	BDKRB2	0.00354377	Shared protein domains	PFAM
ADRB1	HTR4	0.00354377	Shared protein domains	PFAM
ADRB1	ADRB3	0.00354377	Shared protein domains	PFAM
ADRB1	PTGER1	0.00354377	Shared protein domains	PFAM
ADRB1	HTR7	0.0035265598	Shared protein domains	PFAM
ADRB1	TRHR	0.003526557	Shared protein domains	PFAM
ADRB1	PTAFR	0.00354377	Shared protein domains	PFAM
ADRB1	ADORA2A	0.0035136794	Shared protein domains	PFAM
ADRB1	BDKRB1	0.00354377	Shared protein domains	PFAM
GRIN2C	GRM1	0.011477374	Shared protein domains	PFAM
GRIN2C	GRIN1	0.042714294	Shared protein domains	PFAM
GRIN2C	GRM5	0.011477374	Shared protein domains	PFAM
AGTR1	CYSLTR2	0.00354377	Shared protein domains	PFAM
AGTR1	CYSLTR1	0.0034967966	Shared protein domains	PFAM
AGTR1	HRH2	0.00354377	Shared protein domains	PFAM
AGTR1	PTGER3	0.00354377	Shared protein domains	PFAM
AGTR1	LTB4R2	0.00354377	Shared protein domains	PFAM
AGTR1	HTR5A	0.00354377	Shared protein domains	PFAM
AGTR1	CCKBR	0.00354377	Shared protein domains	PFAM
AGTR1	PTGFR	0.00354377	Shared protein domains	PFAM
AGTR1	TACR1	0.00354377	Shared protein domains	PFAM
AGTR1	OXTR	0.0035136794	Shared protein domains	PFAM
AGTR1	AVPR1B	0.0035552753	Shared protein domains	PFAM
AGTR1	ADRA1A	0.00354377	Shared protein domains	PFAM
AGTR1	CHRM5	0.00354377	Shared protein domains	PFAM
AGTR1	CHRM1	0.00354377	Shared protein domains	PFAM
AGTR1	BDKRB2	0.00354377	Shared protein domains	PFAM
AGTR1	HTR4	0.00354377	Shared protein domains	PFAM
AGTR1	ADRB3	0.00354377	Shared protein domains	PFAM
AGTR1	PTGER1	0.00354377	Shared protein domains	PFAM
AGTR1	HTR7	0.0035265598	Shared protein domains	PFAM
AGTR1	TRHR	0.003526557	Shared protein domains	PFAM
AGTR1	PTAFR	0.00354377	Shared protein domains	PFAM
AGTR1	ADORA2A	0.0035136794	Shared protein domains	PFAM
AGTR1	BDKRB1	0.00354377	Shared protein domains	PFAM
AGTR1	ADRB1	0.00354377	Shared protein domains	PFAM
NTSR1	CYSLTR2	0.00354377	Shared protein domains	PFAM
NTSR1	CYSLTR1	0.0034967966	Shared protein domains	PFAM
NTSR1	HRH2	0.00354377	Shared protein domains	PFAM
NTSR1	PTGER3	0.00354377	Shared protein domains	PFAM
NTSR1	LTB4R2	0.00354377	Shared protein domains	PFAM
NTSR1	HTR5A	0.00354377	Shared protein domains	PFAM
NTSR1	CCKBR	0.00354377	Shared protein domains	PFAM
NTSR1	PTGFR	0.00354377	Shared protein domains	PFAM
NTSR1	TACR1	0.00354377	Shared protein domains	PFAM
NTSR1	OXTR	0.0035136794	Shared protein domains	PFAM
NTSR1	AVPR1B	0.0035552753	Shared protein domains	PFAM
NTSR1	ADRA1A	0.00354377	Shared protein domains	PFAM
NTSR1	CHRM5	0.00354377	Shared protein domains	PFAM
NTSR1	CHRM1	0.00354377	Shared protein domains	PFAM
NTSR1	BDKRB2	0.00354377	Shared protein domains	PFAM
NTSR1	HTR4	0.00354377	Shared protein domains	PFAM
NTSR1	ADRB3	0.00354377	Shared protein domains	PFAM
NTSR1	PTGER1	0.00354377	Shared protein domains	PFAM
NTSR1	HTR7	0.0035265598	Shared protein domains	PFAM
NTSR1	TRHR	0.003526557	Shared protein domains	PFAM
NTSR1	PTAFR	0.00354377	Shared protein domains	PFAM
NTSR1	ADORA2A	0.0035136794	Shared protein domains	PFAM
NTSR1	BDKRB1	0.00354377	Shared protein domains	PFAM
NTSR1	ADRB1	0.00354377	Shared protein domains	PFAM
NTSR1	AGTR1	0.00354377	Shared protein domains	PFAM
AVPR1A	CYSLTR2	0.0035552753	Shared protein domains	PFAM
AVPR1A	CYSLTR1	0.0035081496	Shared protein domains	PFAM
AVPR1A	HRH2	0.0035552753	Shared protein domains	PFAM
AVPR1A	PTGER3	0.0035552753	Shared protein domains	PFAM
AVPR1A	LTB4R2	0.0035552753	Shared protein domains	PFAM
AVPR1A	HTR5A	0.0035552753	Shared protein domains	PFAM
AVPR1A	CCKBR	0.0035552753	Shared protein domains	PFAM
AVPR1A	PTGFR	0.0035552753	Shared protein domains	PFAM
AVPR1A	TACR1	0.0035552753	Shared protein domains	PFAM
AVPR1A	OXTR	0.0035250874	Shared protein domains	PFAM
AVPR1A	AVPR1B	0.02057637	Shared protein domains	PFAM
AVPR1A	ADRA1A	0.0035552753	Shared protein domains	PFAM
AVPR1A	CHRM5	0.0035552753	Shared protein domains	PFAM
AVPR1A	CHRM1	0.0035552753	Shared protein domains	PFAM
AVPR1A	BDKRB2	0.0035552753	Shared protein domains	PFAM
AVPR1A	HTR4	0.0035552753	Shared protein domains	PFAM
AVPR1A	ADRB3	0.0035552753	Shared protein domains	PFAM
AVPR1A	PTGER1	0.0035552753	Shared protein domains	PFAM
AVPR1A	HTR7	0.0035380092	Shared protein domains	PFAM
AVPR1A	TRHR	0.0035380065	Shared protein domains	PFAM
AVPR1A	PTAFR	0.0035552753	Shared protein domains	PFAM
AVPR1A	ADORA2A	0.0035250874	Shared protein domains	PFAM
AVPR1A	BDKRB1	0.0035552753	Shared protein domains	PFAM
AVPR1A	ADRB1	0.0035552753	Shared protein domains	PFAM
AVPR1A	AGTR1	0.0035552753	Shared protein domains	PFAM
AVPR1A	NTSR1	0.0035552753	Shared protein domains	PFAM
ITPR1	CACNA1I	0.0111872265	Shared protein domains	PFAM
ITPR1	RYR3	0.07554857	Shared protein domains	PFAM
ITPR1	CACNA1D	0.009113321	Shared protein domains	PFAM
ITPR1	CACNA1F	0.009113325	Shared protein domains	PFAM
ITPR1	CACNA1S	0.009543472	Shared protein domains	PFAM
ITPR1	RYR2	0.081949234	Shared protein domains	PFAM
ITPR1	ITPR2	0.08843331	Shared protein domains	PFAM
ITPR1	CACNA1G	0.0111872265	Shared protein domains	PFAM
ITPR1	CACNA1H	0.0111872265	Shared protein domains	PFAM
ITPR1	TRPC1	0.011046648	Shared protein domains	PFAM
ITPR1	CACNA1C	0.009113549	Shared protein domains	PFAM
ITPR1	CACNA1A	0.009543472	Shared protein domains	PFAM
ITPR1	ITPR3	0.085250884	Shared protein domains	PFAM
ITPR1	RYR1	0.081949234	Shared protein domains	PFAM
ITPR1	CACNA1E	0.009543473	Shared protein domains	PFAM
ITPR1	CACNA1B	0.009543473	Shared protein domains	PFAM
HRH1	CYSLTR2	0.00354377	Shared protein domains	PFAM
HRH1	CYSLTR1	0.0034967966	Shared protein domains	PFAM
HRH1	HRH2	0.00354377	Shared protein domains	PFAM
HRH1	PTGER3	0.00354377	Shared protein domains	PFAM
HRH1	LTB4R2	0.00354377	Shared protein domains	PFAM
HRH1	HTR5A	0.00354377	Shared protein domains	PFAM
HRH1	CCKBR	0.00354377	Shared protein domains	PFAM
HRH1	PTGFR	0.00354377	Shared protein domains	PFAM
HRH1	TACR1	0.00354377	Shared protein domains	PFAM
HRH1	OXTR	0.0035136794	Shared protein domains	PFAM
HRH1	AVPR1B	0.0035552753	Shared protein domains	PFAM
HRH1	ADRA1A	0.00354377	Shared protein domains	PFAM
HRH1	CHRM5	0.00354377	Shared protein domains	PFAM
HRH1	CHRM1	0.00354377	Shared protein domains	PFAM
HRH1	BDKRB2	0.00354377	Shared protein domains	PFAM
HRH1	HTR4	0.00354377	Shared protein domains	PFAM
HRH1	ADRB3	0.00354377	Shared protein domains	PFAM
HRH1	PTGER1	0.00354377	Shared protein domains	PFAM
HRH1	HTR7	0.0035265598	Shared protein domains	PFAM
HRH1	TRHR	0.003526557	Shared protein domains	PFAM
HRH1	PTAFR	0.00354377	Shared protein domains	PFAM
HRH1	ADORA2A	0.0035136794	Shared protein domains	PFAM
HRH1	BDKRB1	0.00354377	Shared protein domains	PFAM
HRH1	ADRB1	0.00354377	Shared protein domains	PFAM
HRH1	AGTR1	0.00354377	Shared protein domains	PFAM
HRH1	NTSR1	0.00354377	Shared protein domains	PFAM
HRH1	AVPR1A	0.0035552753	Shared protein domains	PFAM
CHRM2	CYSLTR2	0.0035021731	Shared protein domains	PFAM
CHRM2	CYSLTR1	0.003455751	Shared protein domains	PFAM
CHRM2	HRH2	0.0035021731	Shared protein domains	PFAM
CHRM2	PTGER3	0.0035021731	Shared protein domains	PFAM
CHRM2	LTB4R2	0.0035021731	Shared protein domains	PFAM
CHRM2	HTR5A	0.0035021731	Shared protein domains	PFAM
CHRM2	CCKBR	0.0035021731	Shared protein domains	PFAM
CHRM2	PTGFR	0.0035021731	Shared protein domains	PFAM
CHRM2	TACR1	0.0035021731	Shared protein domains	PFAM
CHRM2	OXTR	0.0034724358	Shared protein domains	PFAM
CHRM2	AVPR1B	0.0035135434	Shared protein domains	PFAM
CHRM2	ADRA1A	0.0035021731	Shared protein domains	PFAM
CHRM2	CHRM5	0.0035021731	Shared protein domains	PFAM
CHRM2	CHRM1	0.0035021731	Shared protein domains	PFAM
CHRM2	BDKRB2	0.0035021731	Shared protein domains	PFAM
CHRM2	HTR4	0.0035021731	Shared protein domains	PFAM
CHRM2	ADRB3	0.0035021731	Shared protein domains	PFAM
CHRM2	PTGER1	0.0035021731	Shared protein domains	PFAM
CHRM2	HTR7	0.0034851648	Shared protein domains	PFAM
CHRM2	TRHR	0.003485162	Shared protein domains	PFAM
CHRM2	PTAFR	0.0035021731	Shared protein domains	PFAM
CHRM2	ADORA2A	0.0034724358	Shared protein domains	PFAM
CHRM2	BDKRB1	0.0035021731	Shared protein domains	PFAM
CHRM2	ADRB1	0.0035021731	Shared protein domains	PFAM
CHRM2	AGTR1	0.0035021731	Shared protein domains	PFAM
CHRM2	NTSR1	0.0035021731	Shared protein domains	PFAM
CHRM2	AVPR1A	0.0035135434	Shared protein domains	PFAM
CHRM2	HRH1	0.0035021731	Shared protein domains	PFAM
GRPR	CYSLTR2	0.0035136794	Shared protein domains	PFAM
GRPR	CYSLTR1	0.0034671049	Shared protein domains	PFAM
GRPR	HRH2	0.0035136794	Shared protein domains	PFAM
GRPR	PTGER3	0.0035136794	Shared protein domains	PFAM
GRPR	LTB4R2	0.0035136794	Shared protein domains	PFAM
GRPR	HTR5A	0.0035136794	Shared protein domains	PFAM
GRPR	CCKBR	0.0035136794	Shared protein domains	PFAM
GRPR	PTGFR	0.0035136794	Shared protein domains	PFAM
GRPR	TACR1	0.0035136794	Shared protein domains	PFAM
GRPR	OXTR	0.0034838445	Shared protein domains	PFAM
GRPR	AVPR1B	0.0035250874	Shared protein domains	PFAM
GRPR	ADRA1A	0.0035136794	Shared protein domains	PFAM
GRPR	CHRM5	0.0035136794	Shared protein domains	PFAM
GRPR	CHRM1	0.0035136794	Shared protein domains	PFAM
GRPR	BDKRB2	0.0035136794	Shared protein domains	PFAM
GRPR	HTR4	0.0035136794	Shared protein domains	PFAM
GRPR	ADRB3	0.0035136794	Shared protein domains	PFAM
GRPR	PTGER1	0.0035136794	Shared protein domains	PFAM
GRPR	HTR7	0.0034966154	Shared protein domains	PFAM
GRPR	TRHR	0.0034966127	Shared protein domains	PFAM
GRPR	PTAFR	0.0035136794	Shared protein domains	PFAM
GRPR	ADORA2A	0.0034838445	Shared protein domains	PFAM
GRPR	BDKRB1	0.0035136794	Shared protein domains	PFAM
GRPR	ADRB1	0.0035136794	Shared protein domains	PFAM
GRPR	AGTR1	0.0035136794	Shared protein domains	PFAM
GRPR	NTSR1	0.0035136794	Shared protein domains	PFAM
GRPR	AVPR1A	0.0035250874	Shared protein domains	PFAM
GRPR	HRH1	0.0035136794	Shared protein domains	PFAM
GRPR	CHRM2	0.0034724358	Shared protein domains	PFAM
CHRM3	CYSLTR2	0.00354377	Shared protein domains	PFAM
CHRM3	CYSLTR1	0.0034967966	Shared protein domains	PFAM
CHRM3	HRH2	0.00354377	Shared protein domains	PFAM
CHRM3	PTGER3	0.00354377	Shared protein domains	PFAM
CHRM3	LTB4R2	0.00354377	Shared protein domains	PFAM
CHRM3	HTR5A	0.00354377	Shared protein domains	PFAM
CHRM3	CCKBR	0.00354377	Shared protein domains	PFAM
CHRM3	PTGFR	0.00354377	Shared protein domains	PFAM
CHRM3	TACR1	0.00354377	Shared protein domains	PFAM
CHRM3	OXTR	0.0035136794	Shared protein domains	PFAM
CHRM3	AVPR1B	0.0035552753	Shared protein domains	PFAM
CHRM3	ADRA1A	0.00354377	Shared protein domains	PFAM
CHRM3	CHRM5	0.00354377	Shared protein domains	PFAM
CHRM3	CHRM1	0.00354377	Shared protein domains	PFAM
CHRM3	BDKRB2	0.00354377	Shared protein domains	PFAM
CHRM3	HTR4	0.00354377	Shared protein domains	PFAM
CHRM3	ADRB3	0.00354377	Shared protein domains	PFAM
CHRM3	PTGER1	0.00354377	Shared protein domains	PFAM
CHRM3	HTR7	0.0035265598	Shared protein domains	PFAM
CHRM3	TRHR	0.003526557	Shared protein domains	PFAM
CHRM3	PTAFR	0.00354377	Shared protein domains	PFAM
CHRM3	ADORA2A	0.0035136794	Shared protein domains	PFAM
CHRM3	BDKRB1	0.00354377	Shared protein domains	PFAM
CHRM3	ADRB1	0.00354377	Shared protein domains	PFAM
CHRM3	AGTR1	0.00354377	Shared protein domains	PFAM
CHRM3	NTSR1	0.00354377	Shared protein domains	PFAM
CHRM3	AVPR1A	0.0035552753	Shared protein domains	PFAM
CHRM3	HRH1	0.00354377	Shared protein domains	PFAM
CHRM3	CHRM2	0.0035021731	Shared protein domains	PFAM
CHRM3	GRPR	0.0035136794	Shared protein domains	PFAM
EDNRB	CYSLTR2	0.00354377	Shared protein domains	PFAM
EDNRB	CYSLTR1	0.0034967966	Shared protein domains	PFAM
EDNRB	HRH2	0.00354377	Shared protein domains	PFAM
EDNRB	PTGER3	0.00354377	Shared protein domains	PFAM
EDNRB	LTB4R2	0.00354377	Shared protein domains	PFAM
EDNRB	HTR5A	0.00354377	Shared protein domains	PFAM
EDNRB	CCKBR	0.00354377	Shared protein domains	PFAM
EDNRB	PTGFR	0.00354377	Shared protein domains	PFAM
EDNRB	TACR1	0.00354377	Shared protein domains	PFAM
EDNRB	OXTR	0.0035136794	Shared protein domains	PFAM
EDNRB	AVPR1B	0.0035552753	Shared protein domains	PFAM
EDNRB	ADRA1A	0.00354377	Shared protein domains	PFAM
EDNRB	CHRM5	0.00354377	Shared protein domains	PFAM
EDNRB	CHRM1	0.00354377	Shared protein domains	PFAM
EDNRB	BDKRB2	0.00354377	Shared protein domains	PFAM
EDNRB	HTR4	0.00354377	Shared protein domains	PFAM
EDNRB	ADRB3	0.00354377	Shared protein domains	PFAM
EDNRB	PTGER1	0.00354377	Shared protein domains	PFAM
EDNRB	HTR7	0.0035265598	Shared protein domains	PFAM
EDNRB	TRHR	0.003526557	Shared protein domains	PFAM
EDNRB	PTAFR	0.00354377	Shared protein domains	PFAM
EDNRB	ADORA2A	0.0035136794	Shared protein domains	PFAM
EDNRB	BDKRB1	0.00354377	Shared protein domains	PFAM
EDNRB	ADRB1	0.00354377	Shared protein domains	PFAM
EDNRB	AGTR1	0.00354377	Shared protein domains	PFAM
EDNRB	NTSR1	0.00354377	Shared protein domains	PFAM
EDNRB	AVPR1A	0.0035552753	Shared protein domains	PFAM
EDNRB	HRH1	0.00354377	Shared protein domains	PFAM
EDNRB	CHRM2	0.0035021731	Shared protein domains	PFAM
EDNRB	GRPR	0.0035136794	Shared protein domains	PFAM
EDNRB	CHRM3	0.00354377	Shared protein domains	PFAM
VDAC2	VDAC3	0.25	Shared protein domains	PFAM
VDAC2	VDAC1	0.25	Shared protein domains	PFAM
MYLK2	MYLK3	0.003275324	Shared protein domains	PFAM
MYLK2	CAMK2G	0.004102713	Shared protein domains	PFAM
MYLK2	PHKG1	0.003275324	Shared protein domains	PFAM
TACR3	CYSLTR2	0.00354377	Shared protein domains	PFAM
TACR3	CYSLTR1	0.0034967966	Shared protein domains	PFAM
TACR3	HRH2	0.00354377	Shared protein domains	PFAM
TACR3	PTGER3	0.00354377	Shared protein domains	PFAM
TACR3	LTB4R2	0.00354377	Shared protein domains	PFAM
TACR3	HTR5A	0.00354377	Shared protein domains	PFAM
TACR3	CCKBR	0.00354377	Shared protein domains	PFAM
TACR3	PTGFR	0.00354377	Shared protein domains	PFAM
TACR3	TACR1	0.00354377	Shared protein domains	PFAM
TACR3	OXTR	0.0035136794	Shared protein domains	PFAM
TACR3	AVPR1B	0.0035552753	Shared protein domains	PFAM
TACR3	ADRA1A	0.00354377	Shared protein domains	PFAM
TACR3	CHRM5	0.00354377	Shared protein domains	PFAM
TACR3	CHRM1	0.00354377	Shared protein domains	PFAM
TACR3	BDKRB2	0.00354377	Shared protein domains	PFAM
TACR3	HTR4	0.00354377	Shared protein domains	PFAM
TACR3	ADRB3	0.00354377	Shared protein domains	PFAM
TACR3	PTGER1	0.00354377	Shared protein domains	PFAM
TACR3	HTR7	0.0035265598	Shared protein domains	PFAM
TACR3	TRHR	0.003526557	Shared protein domains	PFAM
TACR3	PTAFR	0.00354377	Shared protein domains	PFAM
TACR3	ADORA2A	0.0035136794	Shared protein domains	PFAM
TACR3	BDKRB1	0.00354377	Shared protein domains	PFAM
TACR3	ADRB1	0.00354377	Shared protein domains	PFAM
TACR3	AGTR1	0.00354377	Shared protein domains	PFAM
TACR3	NTSR1	0.00354377	Shared protein domains	PFAM
TACR3	AVPR1A	0.0035552753	Shared protein domains	PFAM
TACR3	HRH1	0.00354377	Shared protein domains	PFAM
TACR3	CHRM2	0.0035021731	Shared protein domains	PFAM
TACR3	GRPR	0.0035136794	Shared protein domains	PFAM
TACR3	CHRM3	0.00354377	Shared protein domains	PFAM
TACR3	EDNRB	0.00354377	Shared protein domains	PFAM
PDE1B	PDE1C	0.115031205	Shared protein domains	PFAM
PDE1B	PDE1A	0.115031205	Shared protein domains	PFAM
HTR2C	CYSLTR2	0.00354377	Shared protein domains	PFAM
HTR2C	CYSLTR1	0.0034967966	Shared protein domains	PFAM
HTR2C	HRH2	0.00354377	Shared protein domains	PFAM
HTR2C	PTGER3	0.00354377	Shared protein domains	PFAM
HTR2C	LTB4R2	0.00354377	Shared protein domains	PFAM
HTR2C	HTR5A	0.00354377	Shared protein domains	PFAM
HTR2C	CCKBR	0.00354377	Shared protein domains	PFAM
HTR2C	PTGFR	0.00354377	Shared protein domains	PFAM
HTR2C	TACR1	0.00354377	Shared protein domains	PFAM
HTR2C	OXTR	0.0035136794	Shared protein domains	PFAM
HTR2C	AVPR1B	0.0035552753	Shared protein domains	PFAM
HTR2C	ADRA1A	0.00354377	Shared protein domains	PFAM
HTR2C	CHRM5	0.00354377	Shared protein domains	PFAM
HTR2C	CHRM1	0.00354377	Shared protein domains	PFAM
HTR2C	BDKRB2	0.00354377	Shared protein domains	PFAM
HTR2C	HTR4	0.00354377	Shared protein domains	PFAM
HTR2C	ADRB3	0.00354377	Shared protein domains	PFAM
HTR2C	PTGER1	0.00354377	Shared protein domains	PFAM
HTR2C	HTR7	0.0035265598	Shared protein domains	PFAM
HTR2C	TRHR	0.003526557	Shared protein domains	PFAM
HTR2C	PTAFR	0.00354377	Shared protein domains	PFAM
HTR2C	ADORA2A	0.0035136794	Shared protein domains	PFAM
HTR2C	BDKRB1	0.00354377	Shared protein domains	PFAM
HTR2C	ADRB1	0.00354377	Shared protein domains	PFAM
HTR2C	AGTR1	0.00354377	Shared protein domains	PFAM
HTR2C	NTSR1	0.00354377	Shared protein domains	PFAM
HTR2C	AVPR1A	0.0035552753	Shared protein domains	PFAM
HTR2C	HRH1	0.00354377	Shared protein domains	PFAM
