Gene 1	Gene 2	Weight	Network group	Network
PLAT	SERPINE1	0.069808185	Physical Interactions	IREF-BIOGRID
VWF	F8	0.15970397	Physical Interactions	IREF-BIOGRID
PLAUR	PLAU	0.043265842	Physical Interactions	IREF-BIOGRID
PLAUR	KNG1	0.05283499	Physical Interactions	IREF-BIOGRID
HRG	FGA	0.14358231	Physical Interactions	IREF-BIOGRID
CFP	CFB	0.4965597	Physical Interactions	IREF-BIOGRID
CFP	C3	0.17377001	Physical Interactions	IREF-BIOGRID
SERPINB2	PLAU	0.18240994	Physical Interactions	IREF-BIOGRID
CFHR3	C3	0.26263654	Physical Interactions	IREF-BIOGRID
AMBP	A2M	0.027012786	Physical Interactions	IREF-BIOGRID
CFHR5	C3	0.3898206	Physical Interactions	IREF-BIOGRID
CFHR4	C3	0.28496376	Physical Interactions	IREF-BIOGRID
C8A	C9	1	Physical Interactions	IREF-DIP
F2	F8	0.4082483	Physical Interactions	IREF-DIP
F9	SERPINC1	1	Physical Interactions	IREF-DIP
F3	F7	1	Physical Interactions	IREF-DIP
F2R	F2	0.38268343	Physical Interactions	IREF-DIP
VWF	F8	0.3870787	Physical Interactions	IREF-DIP
PLAUR	PLAU	0.47056204	Physical Interactions	IREF-DIP
FGB	FGA	0.5	Physical Interactions	IREF-BIND
FGG	FGA	0.5	Physical Interactions	IREF-BIND
FGG	FGB	0.5	Physical Interactions	IREF-BIND
C5	C5AR1	1	Physical Interactions	IREF-BIND
F2	SERPIND1	0.70710677	Physical Interactions	IREF-BIND
THBD	F2	0.70710677	Physical Interactions	IREF-BIND
C1QB	C1QA	1	Physical Interactions	IREF-BIND
F3	F7	1	Physical Interactions	IREF-BIND
MASP1	MASP2	0.22989315	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
FGB	FGA	0.11512185	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
FGG	FGA	0.14379619	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
FGG	FGB	0.2212715	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C2	C4B	1	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F5	PROS1	0.33196446	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
MBL2	MASP2	0.26893073	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
MBL2	MASP1	0.24174784	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F13B	FGG	0.4367476	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C1S	C1R	0.39538673	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C4BPB	PROS1	0.7297201	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C1QA	C1R	0.2691882	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C1QA	C1S	0.2059159	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CR2	CR1	0.51106304	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F8	PROS1	0.21967013	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F10	TFPI	0.21544561	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F10	F5	0.21324663	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F10	F7	0.26544085	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F10	F8	0.14111122	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C3	CFB	0.12200952	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C3	CFH	0.119554766	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C8A	C8G	0.8595325	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPING1	MASP2	0.16711783	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPING1	MASP1	0.15022597	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPING1	C1R	0.23758282	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPING1	C1S	0.18173932	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C5	C5AR1	0.24193864	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C5	C6	0.41474202	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C5	C7	0.31441203	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C5	C8B	0.40774855	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
C5	C3	0.06806406	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFI	C3	0.23929901	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F2	FGA	0.061693996	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F2	F5	0.13504194	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F2	SERPIND1	0.42829096	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F2	SERPING1	0.07453735	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CLU	C7	0.080266446	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CLU	C8B	0.10409439	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CLU	C9	0.0707901	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAU	SERPINA5	0.07851703	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CD59	C9	0.2659828	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CD59	C8A	0.2486188	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F11	SERPINA5	0.29966876	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
KLKB1	SERPINA5	0.29966876	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CPB2	A2M	0.10247766	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CPB2	C5	0.21590525	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CPB2	F2	0.13580105	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F13A1	FGA	0.19559681	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F13A1	F13B	0.59408003	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
THBD	F2	0.22906603	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPINF2	CFD	0.5272396	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPINE1	VTN	0.07987264	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPINE1	F2	0.07287981	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPINE1	PLAU	0.08883299	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLG	C7	0.1446428	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLG	F10	0.058759406	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLG	CPB2	0.09932552	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLG	SERPINF2	0.05171855	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLG	SERPINE1	0.053304642	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PROC	SERPINA5	0.19318256	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
KNG1	VTN	0.06204512	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
KNG1	F11	0.26336712	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
KNG1	KLKB1	0.26336712	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
KNG1	PLG	0.041407082	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F3	F7	0.5930668	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
F3	PLG	0.13128445	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	FGA	0.057190083	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	SERPINA5	0.059713796	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	F10	0.07447276	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	F2	0.047161106	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	PLAU	0.057484534	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAT	SERPINE1	0.067559294	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
VWF	F8	0.18559925	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAUR	PLAU	0.08260722	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PLAUR	KNG1	0.0754157	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
HRG	FGA	0.49812463	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFP	CFB	0.5185564	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFP	C3	0.15311284	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SERPINB2	PLAU	0.19432491	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFHR3	C3	0.35326448	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
AMBP	A2M	0.11971863	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFHR5	C3	0.35326448	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CFHR4	C3	0.35326448	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
A2M	PROS1	0.25785357	Physical Interactions	Dyer-Sobral-2010
MBL2	FGB	1	Predicted	I2D-INNATEDB-Mouse2Human
C3	CFH	1	Predicted	I2D-INNATEDB-Mouse2Human
C3AR1	C4A	0.42627123	Predicted	Wu-Stein-2010
C3AR1	C5AR1	0.18741731	Predicted	Wu-Stein-2010
CR1	C4A	0.29844713	Predicted	Wu-Stein-2010
C2	CR1	0.118747294	Predicted	Wu-Stein-2010
CFB	C2	0.11778876	Predicted	Wu-Stein-2010
CFB	C1R	0.11160356	Predicted	Wu-Stein-2010
C6	C2	0.29995784	Predicted	Wu-Stein-2010
C7	C2	0.1999535	Predicted	Wu-Stein-2010
C7	C1R	0.18945375	Predicted	Wu-Stein-2010
C4BPB	PROS1	0.76477283	Predicted	Wu-Stein-2010
C1QA	CR1	0.26026282	Predicted	Wu-Stein-2010
CR2	CR1	0.162256	Predicted	Wu-Stein-2010
F10	PROS1	0.140153	Predicted	Wu-Stein-2010
F10	C2	0.088833176	Predicted	Wu-Stein-2010
F10	SERPINA5	0.07111605	Predicted	Wu-Stein-2010
CD55	CR1	0.13587466	Predicted	Wu-Stein-2010
CD55	CD46	0.25074035	Predicted	Wu-Stein-2010
CD55	C4BPA	0.3481721	Predicted	Wu-Stein-2010
C3	MASP1	0.15685166	Predicted	Wu-Stein-2010
C3	CR1	0.047371414	Predicted	Wu-Stein-2010
C3	C1R	0.0512763	Predicted	Wu-Stein-2010
C3	C1S	0.15685166	Predicted	Wu-Stein-2010
C3	C6	0.11966106	Predicted	Wu-Stein-2010
C3	C7	0.079766706	Predicted	Wu-Stein-2010
C3	C4BPA	0.12138691	Predicted	Wu-Stein-2010
C3	CR2	0.07394684	Predicted	Wu-Stein-2010
SERPIND1	VTN	0.21800971	Predicted	Wu-Stein-2010
SERPING1	MASP2	0.4777105	Predicted	Wu-Stein-2010
SERPING1	MASP1	0.31351754	Predicted	Wu-Stein-2010
SERPING1	C1S	0.31351754	Predicted	Wu-Stein-2010
SERPING1	A2M	0.33157942	Predicted	Wu-Stein-2010
C5	CR1	0.29844713	Predicted	Wu-Stein-2010
C5	CD55	0.39012912	Predicted	Wu-Stein-2010
CFI	C1R	0.54618144	Predicted	Wu-Stein-2010
F2	C6	0.14040738	Predicted	Wu-Stein-2010
F2	SERPIND1	0.11622456	Predicted	Wu-Stein-2010
CLU	C7	0.12198421	Predicted	Wu-Stein-2010
CLU	C8B	0.41821042	Predicted	Wu-Stein-2010
CLU	C9	0.41821042	Predicted	Wu-Stein-2010
PLAU	C2	0.059262503	Predicted	Wu-Stein-2010
PLAU	SERPINA5	0.047443032	Predicted	Wu-Stein-2010
F11	SERPINA5	0.14217709	Predicted	Wu-Stein-2010
F11	F10	0.116295375	Predicted	Wu-Stein-2010
KLKB1	SERPINA5	0.10953395	Predicted	Wu-Stein-2010
THBD	SERPINA5	0.19289185	Predicted	Wu-Stein-2010
THBD	PLAU	0.10525713	Predicted	Wu-Stein-2010
SERPINF2	CFD	0.17931108	Predicted	Wu-Stein-2010
SERPINF2	PLAU	0.040449273	Predicted	Wu-Stein-2010
SERPINF2	F11	0.12121822	Predicted	Wu-Stein-2010
SERPINE1	VTN	0.126604	Predicted	Wu-Stein-2010
SERPINE1	F2	0.067494676	Predicted	Wu-Stein-2010
SERPINE1	THBD	0.256101	Predicted	Wu-Stein-2010
PLG	C7	0.07059992	Predicted	Wu-Stein-2010
PLG	F10	0.031365365	Predicted	Wu-Stein-2010
PLG	SERPING1	0.03819358	Predicted	Wu-Stein-2010
PLG	F2	0.022420991	Predicted	Wu-Stein-2010
PLG	SERPINC1	0.098022155	Predicted	Wu-Stein-2010
PLG	CPB2	0.10720683	Predicted	Wu-Stein-2010
PLG	SERPINE1	0.050911386	Predicted	Wu-Stein-2010
KNG1	F2	0.085555	Predicted	Wu-Stein-2010
KNG1	PLG	0.06453433	Predicted	Wu-Stein-2010
F3	PLG	0.16687974	Predicted	Wu-Stein-2010
PLAT	F10	0.10135014	Predicted	Wu-Stein-2010
PLAT	SERPING1	0.12341399	Predicted	Wu-Stein-2010
PLAT	PLAU	0.067612834	Predicted	Wu-Stein-2010
CFP	CFB	0.34138975	Predicted	Wu-Stein-2010
CFP	C3	0.15685166	Predicted	Wu-Stein-2010
APOH	F10	0.11222415	Predicted	Wu-Stein-2010
APOH	F12	0.21199334	Predicted	Wu-Stein-2010
APOH	F2	0.0802215	Predicted	Wu-Stein-2010
APOH	PLG	0.060511254	Predicted	Wu-Stein-2010
FGL1	FGA	0.34215465	Predicted	Wu-Stein-2010
FGL1	FGB	0.45093137	Predicted	Wu-Stein-2010
FGL1	FGG	0.6616198	Predicted	Wu-Stein-2010
CFHR3	C3	0.29835257	Predicted	Wu-Stein-2010
AMBP	F2	0.093713135	Predicted	Wu-Stein-2010
CFHR5	C3	0.29835257	Predicted	Wu-Stein-2010
CFHR4	C3	0.29835257	Predicted	Wu-Stein-2010
ITIH3	ITIH1	0.28989795	Predicted	Wu-Stein-2010
CFHR1	CFH	0.63904834	Predicted	Wu-Stein-2010
GP1BB	CFB	0.5201797	Predicted	Wu-Stein-2010
C3	CR2	1	Predicted	I2D-MGI-Mouse2Human
C4B	C4A	0.073248304	Shared protein domains	INTERPRO
MASP1	MASP2	0.03090101	Shared protein domains	INTERPRO
C3AR1	C5AR1	0.12370846	Shared protein domains	INTERPRO
CD46	CR1	0.025485987	Shared protein domains	INTERPRO
FGB	FGA	0.07709157	Shared protein domains	INTERPRO
FGG	FGA	0.07709157	Shared protein domains	INTERPRO
FGG	FGB	0.07709141	Shared protein domains	INTERPRO
CFD	MASP1	0.009161367	Shared protein domains	INTERPRO
C2	MASP2	0.016115274	Shared protein domains	INTERPRO
C2	MASP1	0.016102241	Shared protein domains	INTERPRO
C2	CR1	0.009603025	Shared protein domains	INTERPRO
C2	CD46	0.010169672	Shared protein domains	INTERPRO
C2	CFD	0.011278951	Shared protein domains	INTERPRO
C1R	MASP2	0.042484615	Shared protein domains	INTERPRO
C1R	MASP1	0.03090101	Shared protein domains	INTERPRO
C1R	C2	0.016115274	Shared protein domains	INTERPRO
F13B	CR1	0.025486087	Shared protein domains	INTERPRO
F13B	CD46	0.02698995	Shared protein domains	INTERPRO
F13B	C2	0.010169714	Shared protein domains	INTERPRO
C1S	MASP2	0.02879616	Shared protein domains	INTERPRO
C1S	MASP1	0.02201276	Shared protein domains	INTERPRO
C1S	CR1	0.007128455	Shared protein domains	INTERPRO
C1S	CD46	0.0075490847	Shared protein domains	INTERPRO
C1S	CFD	0.020895882	Shared protein domains	INTERPRO
C1S	C2	0.012300552	Shared protein domains	INTERPRO
C1S	C1R	0.02879616	Shared protein domains	INTERPRO
C1S	F13B	0.0075491155	Shared protein domains	INTERPRO
F7	MASP2	0.022874355	Shared protein domains	INTERPRO
F7	MASP1	0.017371394	Shared protein domains	INTERPRO
F7	PROS1	0.013780381	Shared protein domains	INTERPRO
F7	CFD	0.009649321	Shared protein domains	INTERPRO
F7	C1R	0.022874355	Shared protein domains	INTERPRO
F7	C1S	0.014276595	Shared protein domains	INTERPRO
CFB	MASP2	0.016491937	Shared protein domains	INTERPRO
CFB	MASP1	0.016642863	Shared protein domains	INTERPRO
CFB	CR1	0.0104223015	Shared protein domains	INTERPRO
CFB	CD46	0.011037295	Shared protein domains	INTERPRO
CFB	CFD	0.011516965	Shared protein domains	INTERPRO
CFB	C2	0.031288993	Shared protein domains	INTERPRO
CFB	C1R	0.016491937	Shared protein domains	INTERPRO
CFB	F13B	0.011037336	Shared protein domains	INTERPRO
CFB	C1S	0.012588628	Shared protein domains	INTERPRO
C6	CR1	0.00887753	Shared protein domains	INTERPRO
C6	CD46	0.009401368	Shared protein domains	INTERPRO
C6	F13B	0.009401406	Shared protein domains	INTERPRO
C7	CR1	0.010199979	Shared protein domains	INTERPRO
C7	CD46	0.010801852	Shared protein domains	INTERPRO
C7	F13B	0.010801894	Shared protein domains	INTERPRO
C7	C6	0.048815254	Shared protein domains	INTERPRO
C4BPB	CR1	0.025486087	Shared protein domains	INTERPRO
C4BPB	CD46	0.02698995	Shared protein domains	INTERPRO
C4BPB	C2	0.010169714	Shared protein domains	INTERPRO
C4BPB	F13B	0.026990056	Shared protein domains	INTERPRO
C4BPB	C1S	0.0075491155	Shared protein domains	INTERPRO
C4BPB	CFB	0.011037336	Shared protein domains	INTERPRO
C4BPB	C6	0.009401406	Shared protein domains	INTERPRO
C4BPB	C7	0.010801894	Shared protein domains	INTERPRO
C8B	C6	0.042223312	Shared protein domains	INTERPRO
C8B	C7	0.048493177	Shared protein domains	INTERPRO
C1QA	C1QC	0.02077102	Shared protein domains	INTERPRO
C4BPA	CR1	0.025486087	Shared protein domains	INTERPRO
C4BPA	CD46	0.02698995	Shared protein domains	INTERPRO
C4BPA	C2	0.010169714	Shared protein domains	INTERPRO
C4BPA	F13B	0.026990056	Shared protein domains	INTERPRO
C4BPA	C1S	0.0075491155	Shared protein domains	INTERPRO
C4BPA	CFB	0.011037336	Shared protein domains	INTERPRO
C4BPA	C6	0.009401406	Shared protein domains	INTERPRO
C4BPA	C7	0.010801894	Shared protein domains	INTERPRO
C4BPA	C4BPB	0.026990056	Shared protein domains	INTERPRO
CR2	CR1	0.025368724	Shared protein domains	INTERPRO
CR2	CD46	0.026865663	Shared protein domains	INTERPRO
CR2	C2	0.010122882	Shared protein domains	INTERPRO
CR2	F13B	0.02686577	Shared protein domains	INTERPRO
CR2	C1S	0.007514352	Shared protein domains	INTERPRO
CR2	CFB	0.01098651	Shared protein domains	INTERPRO
CR2	C6	0.009358112	Shared protein domains	INTERPRO
CR2	C7	0.010752152	Shared protein domains	INTERPRO
CR2	C4BPB	0.02686577	Shared protein domains	INTERPRO
CR2	C4BPA	0.02686577	Shared protein domains	INTERPRO
BDKRB2	BDKRB1	0.13366154	Shared protein domains	INTERPRO
A2M	C4A	0.050011113	Shared protein domains	INTERPRO
A2M	C4B	0.050011113	Shared protein domains	INTERPRO
F8	F5	0.07566858	Shared protein domains	INTERPRO
F10	MASP2	0.022873048	Shared protein domains	INTERPRO
F10	MASP1	0.017370401	Shared protein domains	INTERPRO
F10	PROS1	0.013779593	Shared protein domains	INTERPRO
F10	CFD	0.00964877	Shared protein domains	INTERPRO
F10	C1R	0.022873048	Shared protein domains	INTERPRO
F10	C1S	0.014275778	Shared protein domains	INTERPRO
F10	F7	0.033564735	Shared protein domains	INTERPRO
F12	MASP2	0.014620587	Shared protein domains	INTERPRO
F12	MASP1	0.012705764	Shared protein domains	INTERPRO
F12	CFD	0.008154132	Shared protein domains	INTERPRO
F12	C1R	0.014620587	Shared protein domains	INTERPRO
F12	C1S	0.008473345	Shared protein domains	INTERPRO
F12	F7	0.014873772	Shared protein domains	INTERPRO
F12	F10	0.014872922	Shared protein domains	INTERPRO
C9	C6	0.037394408	Shared protein domains	INTERPRO
C9	C7	0.04294722	Shared protein domains	INTERPRO
C9	C8B	0.05008028	Shared protein domains	INTERPRO
CD55	CR1	0.025044337	Shared protein domains	INTERPRO
CD55	CD46	0.026522133	Shared protein domains	INTERPRO
CD55	C2	0.009993442	Shared protein domains	INTERPRO
CD55	F13B	0.026522238	Shared protein domains	INTERPRO
CD55	C1S	0.0074182665	Shared protein domains	INTERPRO
CD55	CFB	0.010846026	Shared protein domains	INTERPRO
CD55	C6	0.009238451	Shared protein domains	INTERPRO
CD55	C7	0.010614664	Shared protein domains	INTERPRO
CD55	C4BPB	0.026522238	Shared protein domains	INTERPRO
CD55	C4BPA	0.026522238	Shared protein domains	INTERPRO
CD55	CR2	0.026400104	Shared protein domains	INTERPRO
CFH	CR1	0.024632573	Shared protein domains	INTERPRO
CFH	CD46	0.026086072	Shared protein domains	INTERPRO
CFH	C2	0.009829135	Shared protein domains	INTERPRO
CFH	F13B	0.026086176	Shared protein domains	INTERPRO
CFH	C1S	0.0072963	Shared protein domains	INTERPRO
CFH	CFB	0.010667702	Shared protein domains	INTERPRO
CFH	C6	0.009086559	Shared protein domains	INTERPRO
CFH	C7	0.010440145	Shared protein domains	INTERPRO
CFH	C4BPB	0.026086176	Shared protein domains	INTERPRO
CFH	C4BPA	0.026086176	Shared protein domains	INTERPRO
CFH	CR2	0.025966048	Shared protein domains	INTERPRO
CFH	CD55	0.025634024	Shared protein domains	INTERPRO
C3	C4A	0.073248304	Shared protein domains	INTERPRO
C3	C4B	0.073248304	Shared protein domains	INTERPRO
C3	A2M	0.050011113	Shared protein domains	INTERPRO
C8A	C6	0.037394408	Shared protein domains	INTERPRO
C8A	C7	0.04294722	Shared protein domains	INTERPRO
C8A	C8B	0.05008028	Shared protein domains	INTERPRO
C8A	C9	0.04797122	Shared protein domains	INTERPRO
SERPIND1	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPING1	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPING1	SERPIND1	0.028828265	Shared protein domains	INTERPRO
C5	C4A	0.06797941	Shared protein domains	INTERPRO
C5	C4B	0.06797941	Shared protein domains	INTERPRO
C5	A2M	0.040344976	Shared protein domains	INTERPRO
C5	C3	0.06797941	Shared protein domains	INTERPRO
CFI	CFD	0.0071912035	Shared protein domains	INTERPRO
CFI	C6	0.01343546	Shared protein domains	INTERPRO
CFI	C7	0.01240485	Shared protein domains	INTERPRO
CFI	C8B	0.0073396587	Shared protein domains	INTERPRO
CFI	C9	0.006498005	Shared protein domains	INTERPRO
CFI	C8A	0.006498005	Shared protein domains	INTERPRO
SERPINA1	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPINA1	SERPIND1	0.028828265	Shared protein domains	INTERPRO
SERPINA1	SERPING1	0.028828265	Shared protein domains	INTERPRO
F2	CFD	0.009032076	Shared protein domains	INTERPRO
F2	F7	0.015370063	Shared protein domains	INTERPRO
F2	F10	0.015369183	Shared protein domains	INTERPRO
F2	F12	0.01978817	Shared protein domains	INTERPRO
PLAU	MASP2	0.014062772	Shared protein domains	INTERPRO
PLAU	MASP1	0.012307507	Shared protein domains	INTERPRO
PLAU	CFD	0.00922235	Shared protein domains	INTERPRO
PLAU	C1R	0.014062772	Shared protein domains	INTERPRO
PLAU	F7	0.014648249	Shared protein domains	INTERPRO
PLAU	F10	0.014647412	Shared protein domains	INTERPRO
PLAU	F12	0.023167437	Shared protein domains	INTERPRO
PLAU	F2	0.022376722	Shared protein domains	INTERPRO
SERPINC1	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPINC1	SERPIND1	0.028828265	Shared protein domains	INTERPRO
SERPINC1	SERPING1	0.028828265	Shared protein domains	INTERPRO
SERPINC1	SERPINA1	0.028828265	Shared protein domains	INTERPRO
F11	CFD	0.013403916	Shared protein domains	INTERPRO
KLKB1	CFD	0.013402907	Shared protein domains	INTERPRO
KLKB1	F11	0.048637707	Shared protein domains	INTERPRO
F9	MASP2	0.022866804	Shared protein domains	INTERPRO
F9	MASP1	0.017365659	Shared protein domains	INTERPRO
F9	PROS1	0.013775832	Shared protein domains	INTERPRO
F9	CFD	0.009646135	Shared protein domains	INTERPRO
F9	C1R	0.022866804	Shared protein domains	INTERPRO
F9	C1S	0.014271881	Shared protein domains	INTERPRO
F9	F7	0.033555575	Shared protein domains	INTERPRO
F9	F10	0.033553656	Shared protein domains	INTERPRO
F9	F12	0.014868862	Shared protein domains	INTERPRO
F9	F2	0.015364988	Shared protein domains	INTERPRO
F9	PLAU	0.014643414	Shared protein domains	INTERPRO
SERPINF2	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPINF2	SERPIND1	0.028828265	Shared protein domains	INTERPRO
SERPINF2	SERPING1	0.028828265	Shared protein domains	INTERPRO
SERPINF2	SERPINA1	0.028828265	Shared protein domains	INTERPRO
SERPINF2	SERPINC1	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPINA5	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPIND1	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPING1	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPINA1	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPINC1	0.028828265	Shared protein domains	INTERPRO
SERPINE1	SERPINF2	0.028828265	Shared protein domains	INTERPRO
C1QB	C1QC	0.020810118	Shared protein domains	INTERPRO
C1QB	C1QA	0.020601816	Shared protein domains	INTERPRO
PLG	CFD	0.009436897	Shared protein domains	INTERPRO
PLG	F12	0.020674834	Shared protein domains	INTERPRO
PLG	F2	0.022887995	Shared protein domains	INTERPRO
PLG	PLAU	0.023379372	Shared protein domains	INTERPRO
PLG	F11	0.023721447	Shared protein domains	INTERPRO
PLG	KLKB1	0.023722215	Shared protein domains	INTERPRO
PROC	MASP2	0.02312591	Shared protein domains	INTERPRO
PROC	MASP1	0.01756243	Shared protein domains	INTERPRO
PROC	PROS1	0.013931927	Shared protein domains	INTERPRO
PROC	CFD	0.009755437	Shared protein domains	INTERPRO
PROC	C1R	0.02312591	Shared protein domains	INTERPRO
PROC	C1S	0.014433597	Shared protein domains	INTERPRO
PROC	F7	0.033935796	Shared protein domains	INTERPRO
PROC	F10	0.033933856	Shared protein domains	INTERPRO
PROC	F12	0.015037341	Shared protein domains	INTERPRO
PROC	F2	0.015539091	Shared protein domains	INTERPRO
PROC	PLAU	0.01480934	Shared protein domains	INTERPRO
PROC	F9	0.03392459	Shared protein domains	INTERPRO
PLAT	MASP2	0.013829156	Shared protein domains	INTERPRO
PLAT	MASP1	0.012103057	Shared protein domains	INTERPRO
PLAT	CFD	0.009069131	Shared protein domains	INTERPRO
PLAT	C1R	0.013829156	Shared protein domains	INTERPRO
PLAT	F7	0.014404939	Shared protein domains	INTERPRO
PLAT	F10	0.014404115	Shared protein domains	INTERPRO
PLAT	F12	0.0280592	Shared protein domains	INTERPRO
PLAT	F2	0.022005143	Shared protein domains	INTERPRO
PLAT	PLAU	0.025762552	Shared protein domains	INTERPRO
PLAT	F9	0.014400183	Shared protein domains	INTERPRO
PLAT	PLG	0.022991145	Shared protein domains	INTERPRO
PLAT	PROC	0.014563354	Shared protein domains	INTERPRO
PLAUR	CD59	0.08546338	Shared protein domains	INTERPRO
HRG	KNG1	0.051161278	Shared protein domains	INTERPRO
CFP	C6	0.008943957	Shared protein domains	INTERPRO
CFP	C7	0.010276032	Shared protein domains	INTERPRO
CFP	C8B	0.011989853	Shared protein domains	INTERPRO
CFP	C9	0.010608713	Shared protein domains	INTERPRO
CFP	C8A	0.010608713	Shared protein domains	INTERPRO
APOH	CR1	0.025485987	Shared protein domains	INTERPRO
