Gene 1	Gene 2	Weight	Network group	Network
CDC42	KRAS	0.006926265	Shared protein domains	INTERPRO
CDC42	RAC2	0.00691096	Shared protein domains	INTERPRO
CDC42	RAP1B	0.0069253505	Shared protein domains	INTERPRO
CDC42	NRAS	0.006928092	Shared protein domains	INTERPRO
CDC42	RAP1A	0.006953263	Shared protein domains	INTERPRO
CDC42	HRAS	0.0069488864	Shared protein domains	INTERPRO
CDC42	RAC1	0.00691096	Shared protein domains	INTERPRO
RHOA	KRAS	0.006926265	Shared protein domains	INTERPRO
RHOA	RAC2	0.00691096	Shared protein domains	INTERPRO
RHOA	RAP1B	0.0069253505	Shared protein domains	INTERPRO
RHOA	NRAS	0.006928092	Shared protein domains	INTERPRO
RHOA	RAP1A	0.006953263	Shared protein domains	INTERPRO
RHOA	HRAS	0.0069488864	Shared protein domains	INTERPRO
RHOA	RAC1	0.00691096	Shared protein domains	INTERPRO
RHOA	CDC42	0.00691096	Shared protein domains	INTERPRO
GNB1	GNB4	0.022930432	Shared protein domains	INTERPRO
GNB1	GNB3	0.022930507	Shared protein domains	INTERPRO
GNB1	GNB5	0.022930492	Shared protein domains	INTERPRO
GNB1	GNB2	0.02293045	Shared protein domains	INTERPRO
NFKB1	STAT2	0.005434667	Shared protein domains	INTERPRO
NFKB1	STAT5B	0.0054340586	Shared protein domains	INTERPRO
NFKB1	STAT1	0.0054347776	Shared protein domains	INTERPRO
NFKB1	STAT3	0.0057544387	Shared protein domains	INTERPRO
NFKB1	RELA	0.049595658	Shared protein domains	INTERPRO
ARRB2	ARRB1	0.09896675	Shared protein domains	INTERPRO
CCL15-CCL14	CCL3L3	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL4L2	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL3L1	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	XCL2	0.01850926	Shared protein domains	INTERPRO
CCL15-CCL14	CCL15	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL26	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL28	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL14	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL24	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL14	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CCL23	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL3	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL22	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL11	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	PF4V1	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL17	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL27	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	XCL1	0.01850926	Shared protein domains	INTERPRO
CCL15-CCL14	CCL8	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL3	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL13	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL5	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	PPBP	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL20	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL1	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CX3CL1	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL10	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL13	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL16	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	PF4	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL7	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL21	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL2	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL6	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL18	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL9	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL25	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CCL19	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CCL11	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL1	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL2	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	CXCL12	0.019394498	Shared protein domains	INTERPRO
CCL15-CCL14	CCL4	0.029570857	Shared protein domains	INTERPRO
CCL15-CCL14	IL8	0.012425592	Shared protein domains	INTERPRO
CCL15-CCL14	CCL5	0.029570857	Shared protein domains	INTERPRO
PIK3R6	PIK3R5	1	Shared protein domains	INTERPRO
ACKR4	CCR10	0.032397028	Shared protein domains	INTERPRO
ACKR4	CCR2	0.032822616	Shared protein domains	INTERPRO
ACKR4	CCR3	0.032399837	Shared protein domains	INTERPRO
ACKR4	CXCR3	0.032381855	Shared protein domains	INTERPRO
ACKR4	CCR4	0.03239797	Shared protein domains	INTERPRO
ACKR4	CCR8	0.03238204	Shared protein domains	INTERPRO
ACKR4	CXCR6	0.0323946	Shared protein domains	INTERPRO
ACKR4	CCR6	0.032822616	Shared protein domains	INTERPRO
ACKR4	CCR7	0.032377835	Shared protein domains	INTERPRO
ACKR4	CCR1	0.032822616	Shared protein domains	INTERPRO
ACKR4	CCR9	0.032383468	Shared protein domains	INTERPRO
ACKR4	CCR5	0.032822616	Shared protein domains	INTERPRO
ACKR4	CXCR4	0.030983765	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG8	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNGT2	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG13	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG3	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG7	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG2	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG4	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG11	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG5	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG10	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNG12	0.04848111	Shared protein domains	INTERPRO
DNAJC25-GNG10	GNGT1	0.04848111	Shared protein domains	INTERPRO
ACKR2	CCR10	0.031540364	Shared protein domains	INTERPRO
ACKR2	CCR2	0.031954702	Shared protein domains	INTERPRO
ACKR2	CCR3	0.0315431	Shared protein domains	INTERPRO
ACKR2	CXCR3	0.031525593	Shared protein domains	INTERPRO
ACKR2	CCR4	0.03154128	Shared protein domains	INTERPRO
ACKR2	CCR8	0.031525776	Shared protein domains	INTERPRO
ACKR2	CXCR6	0.031538002	Shared protein domains	INTERPRO
ACKR2	CCR6	0.031954702	Shared protein domains	INTERPRO
ACKR2	CCR7	0.031521678	Shared protein domains	INTERPRO
ACKR2	CCR1	0.031954702	Shared protein domains	INTERPRO
ACKR2	CCR9	0.031527165	Shared protein domains	INTERPRO
ACKR2	CCR5	0.031954702	Shared protein domains	INTERPRO
ACKR2	CXCR4	0.06566504	Shared protein domains	INTERPRO
ACKR2	ACKR4	0.031954702	Shared protein domains	INTERPRO
ADCY10	ADCY5	0.04150728	Shared protein domains	INTERPRO
ADCY10	ADCY4	0.04150728	Shared protein domains	INTERPRO
ADCY10	ADCY2	0.04150728	Shared protein domains	INTERPRO
ADCY10	ADCY1	0.04467173	Shared protein domains	INTERPRO
ADCY10	ADCY8	0.04150728	Shared protein domains	INTERPRO
ADCY10	ADCY9	0.056426946	Shared protein domains	INTERPRO
ADCY10	ADCY3	0.04467173	Shared protein domains	INTERPRO
ADCY10	ADCY7	0.04150728	Shared protein domains	INTERPRO
ADCY10	ADCY6	0.04150728	Shared protein domains	INTERPRO
GUCY1A2	ADCY5	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY4	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY2	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY1	0.045007452	Shared protein domains	INTERPRO
GUCY1A2	ADCY8	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY9	0.056849882	Shared protein domains	INTERPRO
GUCY1A2	ADCY3	0.045007452	Shared protein domains	INTERPRO
GUCY1A2	ADCY7	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY6	0.041819546	Shared protein domains	INTERPRO
GUCY1A2	ADCY10	0.042009417	Shared protein domains	INTERPRO
RGS11	GNG8	0.021709742	Shared protein domains	INTERPRO
RGS11	GNGT2	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG13	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG3	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG7	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG2	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG4	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG11	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG5	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG10	0.021709742	Shared protein domains	INTERPRO
RGS11	GNG12	0.021709742	Shared protein domains	INTERPRO
RGS11	PREX1	0.013991701	Shared protein domains	INTERPRO
RGS11	GNGT1	0.021709742	Shared protein domains	INTERPRO
RGS11	DNAJC25-GNG10	0.013663908	Shared protein domains	INTERPRO
GUCY1B3	ADCY5	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY4	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY2	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY1	0.045007452	Shared protein domains	INTERPRO
GUCY1B3	ADCY8	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY9	0.056849882	Shared protein domains	INTERPRO
GUCY1B3	ADCY3	0.045007452	Shared protein domains	INTERPRO
GUCY1B3	ADCY7	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY6	0.041819546	Shared protein domains	INTERPRO
GUCY1B3	ADCY10	0.042009417	Shared protein domains	INTERPRO
GUCY1B3	GUCY1A2	0.100518726	Shared protein domains	INTERPRO
GUCY1A3	ADCY5	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY4	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY2	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY1	0.045007452	Shared protein domains	INTERPRO
GUCY1A3	ADCY8	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY9	0.056849882	Shared protein domains	INTERPRO
GUCY1A3	ADCY3	0.045007452	Shared protein domains	INTERPRO
GUCY1A3	ADCY7	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY6	0.041819546	Shared protein domains	INTERPRO
GUCY1A3	ADCY10	0.042009417	Shared protein domains	INTERPRO
GUCY1A3	GUCY1A2	0.100518726	Shared protein domains	INTERPRO
GUCY1A3	GUCY1B3	0.100518726	Shared protein domains	INTERPRO
RGS6	GNG8	0.021708334	Shared protein domains	INTERPRO
RGS6	GNGT2	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG13	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG3	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG7	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG2	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG4	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG11	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG5	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG10	0.021708334	Shared protein domains	INTERPRO
RGS6	GNG12	0.021708334	Shared protein domains	INTERPRO
RGS6	PREX1	0.013990794	Shared protein domains	INTERPRO
RGS6	GNGT1	0.021708334	Shared protein domains	INTERPRO
RGS6	DNAJC25-GNG10	0.013663022	Shared protein domains	INTERPRO
RGS6	RGS11	0.039912727	Shared protein domains	INTERPRO
RGS7	GNG8	0.021712497	Shared protein domains	INTERPRO
RGS7	GNGT2	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG13	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG3	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG7	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG2	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG4	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG11	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG5	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG10	0.021712497	Shared protein domains	INTERPRO
RGS7	GNG12	0.021712497	Shared protein domains	INTERPRO
RGS7	PREX1	0.013993477	Shared protein domains	INTERPRO
RGS7	GNGT1	0.021712497	Shared protein domains	INTERPRO
RGS7	DNAJC25-GNG10	0.013665642	Shared protein domains	INTERPRO
RGS7	RGS11	0.03992038	Shared protein domains	INTERPRO
RGS7	RGS6	0.03991779	Shared protein domains	INTERPRO
CCRL2	CCR10	0.03236342	Shared protein domains	INTERPRO
CCRL2	CCR2	0.03278857	Shared protein domains	INTERPRO
CCRL2	CCR3	0.032366227	Shared protein domains	INTERPRO
CCRL2	CXCR3	0.032348264	Shared protein domains	INTERPRO
CCRL2	CCR4	0.03236436	Shared protein domains	INTERPRO
CCRL2	CCR8	0.03234845	Shared protein domains	INTERPRO
CCRL2	CXCR6	0.032360997	Shared protein domains	INTERPRO
CCRL2	CCR6	0.03278857	Shared protein domains	INTERPRO
CCRL2	CCR7	0.03234425	Shared protein domains	INTERPRO
CCRL2	CCR1	0.03278857	Shared protein domains	INTERPRO
CCRL2	CCR9	0.032349877	Shared protein domains	INTERPRO
CCRL2	CCR5	0.03278857	Shared protein domains	INTERPRO
CCRL2	CXCR4	0.030951623	Shared protein domains	INTERPRO
CCRL2	ACKR4	0.03278857	Shared protein domains	INTERPRO
CCRL2	ACKR2	0.031921554	Shared protein domains	INTERPRO
OPTN	IKBKG	0.47904328	Shared protein domains	INTERPRO
STAT6	PIK3R3	0.0107940445	Shared protein domains	INTERPRO
STAT6	STAT2	0.06559546	Shared protein domains	INTERPRO
STAT6	STAT5B	0.065587394	Shared protein domains	INTERPRO
STAT6	STAT1	0.0655968	Shared protein domains	INTERPRO
STAT6	STAT3	0.06945428	Shared protein domains	INTERPRO
STAT6	RELA	0.00726204	Shared protein domains	INTERPRO
STAT6	NFKB1	0.005434018	Shared protein domains	INTERPRO
BLNK	PIK3R3	0.013521863	Shared protein domains	INTERPRO
BLNK	STAT2	0.08209982	Shared protein domains	INTERPRO
BLNK	STAT5B	0.08208973	Shared protein domains	INTERPRO
BLNK	CRKL	0.007866513	Shared protein domains	INTERPRO
BLNK	STAT1	0.08210149	Shared protein domains	INTERPRO
BLNK	STAT3	0.08692932	Shared protein domains	INTERPRO
BLNK	CRK	0.007832014	Shared protein domains	INTERPRO
BLNK	GRB2	0.012544968	Shared protein domains	INTERPRO
BLNK	STAT6	0.08209001	Shared protein domains	INTERPRO
GNAT2	GNAI1	0.0582704	Shared protein domains	INTERPRO
GNAT2	GNAI3	0.05797111	Shared protein domains	INTERPRO
GNAT2	GNAI2	0.060609102	Shared protein domains	INTERPRO
GNAT1	GNAI1	0.060609102	Shared protein domains	INTERPRO
GNAT1	GNAI3	0.060297802	Shared protein domains	INTERPRO
GNAT1	GNAI2	0.06304167	Shared protein domains	INTERPRO
GNAT1	GNAT2	0.060609102	Shared protein domains	INTERPRO
RGS9	GNG8	0.021712497	Shared protein domains	INTERPRO
RGS9	GNGT2	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG13	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG3	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG7	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG2	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG4	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG11	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG5	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG10	0.021712497	Shared protein domains	INTERPRO
RGS9	GNG12	0.021712497	Shared protein domains	INTERPRO
RGS9	PREX1	0.013993477	Shared protein domains	INTERPRO
RGS9	GNGT1	0.021712497	Shared protein domains	INTERPRO
RGS9	DNAJC25-GNG10	0.013665642	Shared protein domains	INTERPRO
RGS9	RGS11	0.03992038	Shared protein domains	INTERPRO
RGS9	RGS6	0.03991779	Shared protein domains	INTERPRO
RGS9	RGS7	0.039925445	Shared protein domains	INTERPRO
CCL4L2	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL3L1	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL3L1	CCL4L2	0.022222223	Shared protein domains	PFAM
XCL2	CCL3L3	0.022222223	Shared protein domains	PFAM
XCL2	CCL4L2	0.022222223	Shared protein domains	PFAM
XCL2	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL15	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL15	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL15	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL15	XCL2	0.022222223	Shared protein domains	PFAM
CCL26	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL26	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL26	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL26	XCL2	0.022222223	Shared protein domains	PFAM
CCL26	CCL15	0.022222223	Shared protein domains	PFAM
CCL28	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL28	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL28	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL28	XCL2	0.022222223	Shared protein domains	PFAM
CCL28	CCL15	0.022222223	Shared protein domains	PFAM
CCL28	CCL26	0.022222223	Shared protein domains	PFAM
CCL14	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL14	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL14	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL14	XCL2	0.022222223	Shared protein domains	PFAM
CCL14	CCL15	0.022222223	Shared protein domains	PFAM
CCL14	CCL26	0.022222223	Shared protein domains	PFAM
CCL14	CCL28	0.022222223	Shared protein domains	PFAM
CCL24	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL24	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL24	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL24	XCL2	0.022222223	Shared protein domains	PFAM
CCL24	CCL15	0.022222223	Shared protein domains	PFAM
CCL24	CCL26	0.022222223	Shared protein domains	PFAM
CCL24	CCL28	0.022222223	Shared protein domains	PFAM
CCL24	CCL14	0.022222223	Shared protein domains	PFAM
CXCL14	CCL3L3	0.022222223	Shared protein domains	PFAM
CXCL14	CCL4L2	0.022222223	Shared protein domains	PFAM
CXCL14	CCL3L1	0.022222223	Shared protein domains	PFAM
CXCL14	XCL2	0.022222223	Shared protein domains	PFAM
CXCL14	CCL15	0.022222223	Shared protein domains	PFAM
CXCL14	CCL26	0.022222223	Shared protein domains	PFAM
CXCL14	CCL28	0.022222223	Shared protein domains	PFAM
CXCL14	CCL14	0.022222223	Shared protein domains	PFAM
CXCL14	CCL24	0.022222223	Shared protein domains	PFAM
CCL23	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL23	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL23	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL23	XCL2	0.022222223	Shared protein domains	PFAM
CCL23	CCL15	0.022222223	Shared protein domains	PFAM
CCL23	CCL26	0.022222223	Shared protein domains	PFAM
CCL23	CCL28	0.022222223	Shared protein domains	PFAM
CCL23	CCL14	0.022222223	Shared protein domains	PFAM
CCL23	CCL24	0.022222223	Shared protein domains	PFAM
CCL23	CXCL14	0.022222223	Shared protein domains	PFAM
CXCL3	CCL3L3	0.022222223	Shared protein domains	PFAM
CXCL3	CCL4L2	0.022222223	Shared protein domains	PFAM
CXCL3	CCL3L1	0.022222223	Shared protein domains	PFAM
CXCL3	XCL2	0.022222223	Shared protein domains	PFAM
CXCL3	CCL15	0.022222223	Shared protein domains	PFAM
CXCL3	CCL26	0.022222223	Shared protein domains	PFAM
CXCL3	CCL28	0.022222223	Shared protein domains	PFAM
CXCL3	CCL14	0.022222223	Shared protein domains	PFAM
CXCL3	CCL24	0.022222223	Shared protein domains	PFAM
CXCL3	CXCL14	0.022222223	Shared protein domains	PFAM
CXCL3	CCL23	0.022222223	Shared protein domains	PFAM
CCL22	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL22	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL22	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL22	XCL2	0.022222223	Shared protein domains	PFAM
CCL22	CCL15	0.022222223	Shared protein domains	PFAM
CCL22	CCL26	0.022222223	Shared protein domains	PFAM
CCL22	CCL28	0.022222223	Shared protein domains	PFAM
CCL22	CCL14	0.022222223	Shared protein domains	PFAM
CCL22	CCL24	0.022222223	Shared protein domains	PFAM
CCL22	CXCL14	0.022222223	Shared protein domains	PFAM
CCL22	CCL23	0.022222223	Shared protein domains	PFAM
CCL22	CXCL3	0.022222223	Shared protein domains	PFAM
CXCL11	CCL3L3	0.022222223	Shared protein domains	PFAM
CXCL11	CCL4L2	0.022222223	Shared protein domains	PFAM
CXCL11	CCL3L1	0.022222223	Shared protein domains	PFAM
CXCL11	XCL2	0.022222223	Shared protein domains	PFAM
CXCL11	CCL15	0.022222223	Shared protein domains	PFAM
CXCL11	CCL26	0.022222223	Shared protein domains	PFAM
CXCL11	CCL28	0.022222223	Shared protein domains	PFAM
CXCL11	CCL14	0.022222223	Shared protein domains	PFAM
CXCL11	CCL24	0.022222223	Shared protein domains	PFAM
CXCL11	CXCL14	0.022222223	Shared protein domains	PFAM
CXCL11	CCL23	0.022222223	Shared protein domains	PFAM
CXCL11	CXCL3	0.022222223	Shared protein domains	PFAM
CXCL11	CCL22	0.022222223	Shared protein domains	PFAM
PF4V1	CCL3L3	0.022222223	Shared protein domains	PFAM
PF4V1	CCL4L2	0.022222223	Shared protein domains	PFAM
PF4V1	CCL3L1	0.022222223	Shared protein domains	PFAM
PF4V1	XCL2	0.022222223	Shared protein domains	PFAM
PF4V1	CCL15	0.022222223	Shared protein domains	PFAM
PF4V1	CCL26	0.022222223	Shared protein domains	PFAM
PF4V1	CCL28	0.022222223	Shared protein domains	PFAM
PF4V1	CCL14	0.022222223	Shared protein domains	PFAM
PF4V1	CCL24	0.022222223	Shared protein domains	PFAM
PF4V1	CXCL14	0.022222223	Shared protein domains	PFAM
PF4V1	CCL23	0.022222223	Shared protein domains	PFAM
PF4V1	CXCL3	0.022222223	Shared protein domains	PFAM
PF4V1	CCL22	0.022222223	Shared protein domains	PFAM
PF4V1	CXCL11	0.022222223	Shared protein domains	PFAM
CCL17	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL17	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL17	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL17	XCL2	0.022222223	Shared protein domains	PFAM
CCL17	CCL15	0.022222223	Shared protein domains	PFAM
CCL17	CCL26	0.022222223	Shared protein domains	PFAM
CCL17	CCL28	0.022222223	Shared protein domains	PFAM
CCL17	CCL14	0.022222223	Shared protein domains	PFAM
CCL17	CCL24	0.022222223	Shared protein domains	PFAM
CCL17	CXCL14	0.022222223	Shared protein domains	PFAM
CCL17	CCL23	0.022222223	Shared protein domains	PFAM
CCL17	CXCL3	0.022222223	Shared protein domains	PFAM
CCL17	CCL22	0.022222223	Shared protein domains	PFAM
CCL17	CXCL11	0.022222223	Shared protein domains	PFAM
CCL17	PF4V1	0.022222223	Shared protein domains	PFAM
CCL27	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL27	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL27	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL27	XCL2	0.022222223	Shared protein domains	PFAM
CCL27	CCL15	0.022222223	Shared protein domains	PFAM
CCL27	CCL26	0.022222223	Shared protein domains	PFAM
CCL27	CCL28	0.022222223	Shared protein domains	PFAM
CCL27	CCL14	0.022222223	Shared protein domains	PFAM
CCL27	CCL24	0.022222223	Shared protein domains	PFAM
CCL27	CXCL14	0.022222223	Shared protein domains	PFAM
CCL27	CCL23	0.022222223	Shared protein domains	PFAM
CCL27	CXCL3	0.022222223	Shared protein domains	PFAM
CCL27	CCL22	0.022222223	Shared protein domains	PFAM
CCL27	CXCL11	0.022222223	Shared protein domains	PFAM
CCL27	PF4V1	0.022222223	Shared protein domains	PFAM
CCL27	CCL17	0.022222223	Shared protein domains	PFAM
XCL1	CCL3L3	0.022222223	Shared protein domains	PFAM
XCL1	CCL4L2	0.022222223	Shared protein domains	PFAM
XCL1	CCL3L1	0.022222223	Shared protein domains	PFAM
XCL1	XCL2	0.022222223	Shared protein domains	PFAM
XCL1	CCL15	0.022222223	Shared protein domains	PFAM
XCL1	CCL26	0.022222223	Shared protein domains	PFAM
XCL1	CCL28	0.022222223	Shared protein domains	PFAM
XCL1	CCL14	0.022222223	Shared protein domains	PFAM
XCL1	CCL24	0.022222223	Shared protein domains	PFAM
XCL1	CXCL14	0.022222223	Shared protein domains	PFAM
XCL1	CCL23	0.022222223	Shared protein domains	PFAM
XCL1	CXCL3	0.022222223	Shared protein domains	PFAM
XCL1	CCL22	0.022222223	Shared protein domains	PFAM
XCL1	CXCL11	0.022222223	Shared protein domains	PFAM
XCL1	PF4V1	0.022222223	Shared protein domains	PFAM
XCL1	CCL17	0.022222223	Shared protein domains	PFAM
XCL1	CCL27	0.022222223	Shared protein domains	PFAM
CCL8	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL8	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL8	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL8	XCL2	0.022222223	Shared protein domains	PFAM
CCL8	CCL15	0.022222223	Shared protein domains	PFAM
CCL8	CCL26	0.022222223	Shared protein domains	PFAM
CCL8	CCL28	0.022222223	Shared protein domains	PFAM
CCL8	CCL14	0.022222223	Shared protein domains	PFAM
CCL8	CCL24	0.022222223	Shared protein domains	PFAM
CCL8	CXCL14	0.022222223	Shared protein domains	PFAM
CCL8	CCL23	0.022222223	Shared protein domains	PFAM
CCL8	CXCL3	0.022222223	Shared protein domains	PFAM
CCL8	CCL22	0.022222223	Shared protein domains	PFAM
CCL8	CXCL11	0.022222223	Shared protein domains	PFAM
CCL8	PF4V1	0.022222223	Shared protein domains	PFAM
CCL8	CCL17	0.022222223	Shared protein domains	PFAM
CCL8	CCL27	0.022222223	Shared protein domains	PFAM
CCL8	XCL1	0.022222223	Shared protein domains	PFAM
CCL3	CCL3L3	0.022222223	Shared protein domains	PFAM
CCL3	CCL4L2	0.022222223	Shared protein domains	PFAM
CCL3	CCL3L1	0.022222223	Shared protein domains	PFAM
CCL3	XCL2	0.022222223	Shared protein domains	PFAM
CCL3	CCL15	0.022222223	Shared protein domains	PFAM
CCL3	CCL26	0.022222223	Shared protein domains	PFAM
CCL3	CCL28	0.022222223	Shared protein domains	PFAM
CCL3	CCL14	0.022222223	Shared protein domains	PFAM
CCL3	CCL24	0.022222223	Shared protein domains	PFAM
CCL3	CXCL14	0.022222223	Shared protein domains	PFAM
CCL3	CCL23	0.022222223	Shared protein domains	PFAM
CCL3	CXCL3	0.022222223	Shared protein domains	PFAM
